,0
8789,GM48796
8790,IGSF9B
8791,OPCML
8792,SNX19
8793,ADAMTS15
8794,ADAMTS8
8795,ZBTB44
8796,ST14
8797,APLP2
8798,PRDM10
8799,NFRKB
8800,TMEM45B
8801,BARX2
8802,ARHGAP32
8803,FLI1
8804,ETS1
8805,KIRREL3OS
8806,ST3GAL4
8807,4930581F22RIK
8808,DCPS
8809,TIRAP
8810,SRPR
8811,FOXRED1
8812,FAM118B
8813,RPUSD4
8814,4933422A05RIK
8815,CDON
8816,DDX25
8817,PUS3
8818,HYLS1
8819,PATE2
8820,PATE14
8821,CHEK1
8822,STT3A
8823,GM26787
8824,EI24
8825,FEZ1
8826,PKNOX2
8827,TMEM218
8828,SLC37A2
8829,CCDC15
8830,ROBO4
8831,ROBO3
8832,MSANTD2
8833,ESAM
8834,VSIG2
8835,NRGN
8836,SIAE
8837,SPA17
8838,TBRG1
8839,OLFR889
8840,OLFR912
8841,VWA5A
8842,OLFR920
8843,AW551984
8844,ZFP202
8845,SCN3B
8846,GRAMD1B
8847,GM35177
8848,GM48277
8849,CLMP
8850,GM16096
8851,HSPA8
8852,CRTAM
8853,UBASH3B
8854,1700063D05RIK
8855,MIR100HG
8856,AC160966.1
8857,GM35940
8858,SORL1
8859,SC5D
8860,TECTA
8861,TBCEL
8862,ARHGEF12
8863,TMEM136
8864,OAF
8865,D630033O11RIK
8866,TRIM29
8867,GM30015
8868,NECTIN1
8869,GM39323
8870,THY1
8871,GM49380
8872,USP2
8873,RNF26
8874,GM26737
8875,GM10687
8876,MCAM
8877,CBL
8878,PDZD3
8879,NLRX1
8880,ABCG4
8881,GM48604
8882,HINFP
8883,C2CD2L
8884,DPAGT1
8885,H2AFX
8886,HMBS
8887,VPS11
8888,HYOU1
8889,SLC37A4
8890,TRAPPC4
8891,RPS25
8892,CCDC84
8893,FOXR1
8894,UPK2
8895,C030014I23RIK
8896,GM47204
8897,BCL9L
8898,CXCR5
8899,GM47232
8900,DDX6
8901,PHLDB1
8902,ARCN1
8903,IFT46
8904,TMEM25
8905,TTC36
8906,KMT2A
8907,GM39326
8908,ATP5L
8909,UBE4A
8910,CD3G
8911,CD3D
8912,CD3E
8913,MPZL2
8914,MPZL3
8915,JAML
8916,SCN2B
8917,SCN4B
8918,TMPRSS4
8919,BC049352
8920,IL10RA
8921,TMPRSS13
8922,FXYD6
8923,FXYD2
8924,DSCAML1
8925,CEP164
8926,BACE1
8927,GM16536
8928,RNF214
8929,PCSK7
8930,TAGLN
8931,GM48529
8932,SIDT2
8933,A830035O19RIK
8934,PAFAH1B2
8935,SIK3
8936,APOA1
8937,APOA5
8938,ZPR1
8939,BUD13
8940,CADM1
8941,NXPE4
8942,NXPE2
8943,REXO2
8944,RBM7
8945,GM5617
8946,NNMT
8947,ZBTB16
8948,USP28
8949,ZW10
8950,TMPRSS5
8951,TTC12
8952,NCAM1
8953,RPL10-PS3
8954,PLET1OS
8955,PLET1
8956,PTS
8957,BCO2
8958,IL18
8959,SDHD
8960,TIMM8B
8961,NKAPD1
8962,PIH1D2
8963,DLAT
8964,DIXDC1
8965,2310030G06RIK
8966,HSPB2
8967,CRYAB
8968,1110032A03RIK
8969,FDXACB1
8970,ALG9
8971,PPP2R1B
8972,SIK2
8973,LAYN
8974,POU2AF1
8975,COLCA2
8976,ARHGAP20
8977,FDX1
8978,RDX
8979,ZC3H12C
8980,DDX10
8981,POGLUT3
8982,4930550C14RIK
8983,ATM
8984,NPAT
8985,ACAT1
8986,CUL5
8987,GM16124
8988,RAB39
8989,SLC35F2
8990,SLN
8991,TNFAIP8L3
8992,DMXL2
8993,CIB2
8994,IDH3A
8995,ACSBG1
8996,DNAJA4
8997,WDR61
8998,CRABP1
8999,IREB2
9000,HYKK
9001,AY074887
9002,PSMA4
9003,CHRNA5
9004,CHRNB4
9005,UBE2Q2
9006,FBXO22
9007,NRG4
9008,TMEM266
9009,ETFA
9010,SCAPER
9011,RCN2
9012,PSTPIP1
9013,TSPAN3
9014,PEAK1
9015,PEAK1OS
9016,HMG20A
9017,GM26868
9018,LINGO1
9019,ODF3L1
9020,CSPG4
9021,SNX33
9022,IMP3
9023,SNUPN
9024,PTPN9
9025,GM10658
9026,SIN3A
9027,MAN2C1OS
9028,MAN2C1
9029,NEIL1
9030,COMMD4
9031,1700017B05RIK
9032,PPCDC
9033,SCAMP5
9034,RPP25
9035,COX5A
9036,GM26631
9037,FAM219B
9038,MPI
9039,SCAMP2
9040,ULK3
9041,LMAN1L
9042,CSK
9043,EDC3
9044,CLK3
9045,ARID3B
9046,UBL7
9047,SEMA7A
9048,GM17322
9049,CYP11A1
9050,STRA6
9051,ISLR
9052,ISLR2
9053,PML
9054,STOML1
9055,LOXL1
9056,4930461G14RIK
9057,INSYN1
9058,CD276
9059,NPTN
9060,REC114
9061,HCN4
9062,NEO1
9063,ADPGK
9064,BBS4
9065,ARIH1
9066,TMEM202
9067,HEXA
9068,PARP6
9069,PKM
9070,GRAMD2
9071,SENP8
9072,MYO9A
9073,GM20275
9074,THSD4
9075,9230112J17RIK
9076,LRRC49
9077,LARP6
9078,UACA
9079,GM33699
9080,GM10655
9081,TLE3
9082,RPLP1
9083,KIF23
9084,PAQR5
9085,GLCE
9086,A730043L09RIK
9087,ANP32A
9088,CORO2B
9089,ITGA11
9090,FEM1B
9091,CLN6
9092,CALML4
9093,PIAS1
9094,MAP2K5
9095,2300009A05RIK
9096,AAGAB
9097,SMAD3
9098,SMAD6
9099,LCTL
9100,ZWILCH
9101,RPL4
9102,SNAPC5
9103,MAP2K1
9104,UCHL4
9105,TIPIN
9106,DIS3L
9107,MEGF11
9108,RAB11A
9109,DENND4A
9110,SLC24A1
9111,INTS14
9112,HACD3
9113,DPP8
9114,IGDCC4
9115,PARP16
9116,CILP
9117,CLPX
9118,PDCD7
9119,KBTBD13
9120,RASL12
9121,MTFMT
9122,GM47270
9123,SPG21
9124,ANKDD1A
9125,GM17749
9126,PLEKHO2
9127,PIF1
9128,RBPMS2
9129,OAZ2
9130,ZFP609
9131,TRIP4
9132,PCLAF
9133,CSNK1G1
9134,PPIB
9135,SNX22
9136,SNX1
9137,CIAO2A
9138,DAPK2
9139,HERC1
9140,FBXL22
9141,USP3
9142,CAR12
9143,APH1B
9144,APH1C
9145,RAB8B
9146,RPS27L
9147,LACTB
9148,TPM1
9149,TLN2
9150,VPS13C
9151,RORA
9152,ICE2
9153,ANXA2
9154,BNIP2
9155,GTF2A2
9156,FAM81A
9157,MYO1E
9158,CCNB2
9159,RNF111
9160,SLTM
9161,MINDY2
9162,GM10642
9163,ADAM10
9164,LIPC
9165,AQP9
9166,ALDH1A2
9167,POLR2M
9168,MYZAP
9169,CGNL1
9170,TCF12
9171,ZFP280D
9172,BC065403
9173,MNS1
9174,TEX9
9175,4930509E16RIK
9176,RFX7
9177,NEDD4
9178,PRTG
9179,PYGO1
9180,DNAAF4
9181,CCPG1OS
9182,CCPG1
9183,PIGB
9184,2310009A05RIK
9185,RAB27A
9186,KHDC3
9187,RSL24D1
9188,WDR72
9189,FAM214A
9190,ARPP19
9191,MYO5A
9192,MYO5C
9193,GNB5
9194,GM19531
9195,MAPK6
9196,4933433G15RIK
9197,LEO1
9198,TMOD3
9199,TMOD2
9200,LYSMD2
9201,SCG3
9202,BMP5
9203,MLIP
9204,5730403I07RIK
9205,LRRC1
9206,GM19569
9207,KLHL31
9208,GCLC
9209,ELOVL5
9210,GM34829
9211,FBXO9
9212,ICK
9213,GSTA4
9214,GSTA1
9215,GM3776
9216,GM10639
9217,GSTA2
9218,DPPA5A
9219,OOEP
9220,DDX43
9221,CGAS
9222,GM17324
9223,MTO1
9224,EEF1A1
9225,SLC17A5
9226,CD109
9227,COL12A1
9228,COX7A2
9229,TMEM30A
9230,4930429F24RIK
9231,FILIP1
9232,SENP6
9233,MYO6
9234,HTR1B
9235,IRAK1BP1
9236,PHIP
9237,HMGN3
9238,GM29054
9239,LCA5
9240,SH3BGRL2
9241,ELOVL4
9242,TTK
9243,BCKDHB
9244,TENT5A
9245,GM48832
9246,IBTK
9247,9330154J02RIK
9248,TPBG
9249,UBE2CBP
9250,DOP1A
9251,PGM3
9252,RWDD2A
9253,ME1
9254,A330041J22RIK
9255,PRSS35
9256,SNAP91
9257,CYB5R4
9258,CEP162
9259,TBX18
9260,NT5E
9261,SNX14
9262,GM28229
9263,SYNCRIP
9264,SNHG5
9265,ZFP949
9266,9430037G07RIK
9267,MTHFSL
9268,GM10634
9269,BCL2A1D
9270,GM29562
9271,9330159M07RIK
9272,GM2396
9273,BCL2A1A
9274,TRIM43B
9275,4930579C12RIK
9276,BCL2A1B
9277,MTHFS
9278,TMED3
9279,RASGRF1
9280,CTSH
9281,MORF4L1
9282,ADAMTS7
9283,TBC1D2B
9284,ZIC1
9285,ZIC4
9286,PLSCR1
9287,PLSCR2
9288,1700057G04RIK
9289,PLSCR4
9290,PLOD2
9291,DIPK2A
9292,SLC9A9
9293,CHST2
9294,U2SURP
9295,GM28424
9296,PAQR9
9297,PCOLCE2
9298,TRPC1
9299,PLS1
9300,1700065D16RIK
9301,ATR
9302,GM16794
9303,XRN1
9304,GK5
9305,TFDP2
9306,ATP1B3
9307,BC043934
9308,RNF7
9309,RASA2
9310,ZBTB38
9311,C430002N11RIK
9312,PXYLP1
9313,SPSB4
9314,SLC25A36
9315,CLSTN2
9316,NMNAT3
9317,RBP1
9318,RBP2
9319,4930579K19RIK
9320,COPB2
9321,MRPS22
9322,FAIM
9323,GM1123
9324,PIK3CB
9325,CEP70
9326,ESYT3
9327,MRAS
9328,ARMC8
9329,DBR1
9330,DZIP1L
9331,CLDN18
9332,IL20RB
9333,NCK1
9334,SLC35G2
9335,STAG1
9336,PCCB
9337,MSL2
9338,PPP2R3A
9339,EPHB1
9340,KY
9341,CEP63
9342,ANAPC13
9343,AMOTL2
9344,RYK
9345,SLCO2A1
9346,RAB6B
9347,SRPRB
9348,TRF
9349,1300017J02RIK
9350,TOPBP1
9351,CDV3
9352,BFSP2
9353,TMEM108
9354,NPHP3
9355,UBA5
9356,ACAD11
9357,DNAJC13
9358,ACPP
9359,MRPL3
9360,NUDT16
9361,NEK11
9362,ASTE1
9363,ATP2C1
9364,PIK3R4
9365,COL6A6
9366,COL6A5
9367,COL6A4
9368,GLYCTK
9369,WDR82
9370,PPM1M
9371,TWF2
9372,TLR9
9373,ALAS1
9374,4930500F10RIK
9375,POC1A
9376,DUSP7
9377,RPL29
9378,ACY1
9379,ABHD14A
9380,ABHD14B
9381,GM28959
9382,PCBP4
9383,GPR62
9384,PARP3
9385,RRP9
9386,IQCF1
9387,IQCF3
9388,IQCF5
9389,TEX264
9390,RAD54L2
9391,DCAF1
9392,MANF
9393,GM37612
9394,RBM15B
9395,4930524O07RIK
9396,MAPKAPK3
9397,CISH
9398,HEMK1
9399,6430571L13RIK
9400,CACNA2D2
9401,TMEM115
9402,CYB561D2
9403,NPRL2
9404,ZMYND10
9405,GM34106
9406,RASSF1
9407,GM9917
9408,TUSC2
9409,HYAL2
9410,HYAL1
9411,NAA80
9412,HYAL3
9413,IFRD2
9414,LSMEM2
9415,GM38150
9416,SEMA3B
9417,GNAI2
9418,SLC38A3
9419,SEMA3F
9420,RBM5
9421,RBM6
9422,MON1A
9423,MST1R
9424,TRAIP
9425,UBA7
9426,INKA1
9427,CDHR4
9428,IP6K1
9429,GMPPB
9430,RNF123
9431,AMIGO3
9432,MST1
9433,APEH
9434,BSN
9435,4930447F24RIK
9436,DAG1
9437,NICN1
9438,AMT
9439,TCTA
9440,RHOA
9441,GM37401
9442,GPX1
9443,USP4
9444,GM37963
9445,1700102P08RIK
9446,CCDC36
9447,KLHDC8B
9448,CCDC71
9449,LAMB2
9450,USP19
9451,QARS
9452,QRICH1
9453,IMPDH2
9454,NDUFAF3
9455,4833445I07RIK
9456,DALRD3
9457,WDR6
9458,P4HTM
9459,ARIH2
9460,SLC25A20
9461,PRKAR2A
9462,IP6K2
9463,NCKIPSD
9464,CELSR3
9465,SLC26A6
9466,UQCRC1
9467,COL7A1
9468,UCN2
9469,GM38004
9470,PFKFB4
9471,SHISA5
9472,ATRIP
9473,TMA7
9474,CCDC51
9475,GM7628
9476,PLXNB1
9477,NME6
9478,CAMP
9479,CDC25A
9480,MAP4
9481,DHX30
9482,SMARCC1
9483,CSPG5
9484,ELP6
9485,SCAP
9486,PTPN23
9487,KLHL18
9488,KIF9
9489,SETD2
9490,NRADD
9491,NBEAL2
9492,CCDC12
9493,PTH1R
9494,PRSS42
9495,PRSS44
9496,PRSS46
9497,PRSS50
9498,TMIE
9499,ALS2CL
9500,LRRC2
9501,RTP3
9502,LTF
9503,CCRL2
9504,LRRFIP2
9505,MLH1
9506,EPM2AIP1
9507,STAC
9508,ARPP21
9509,2310075C17RIK
9510,PDCD6IP
9511,CLASP2
9512,UBP1
9513,FBXL2
9514,4930520O04RIK
9515,CRTAP
9516,GLB1
9517,TMPPE
9518,CCR4
9519,TRIM71
9520,CNOT10
9521,DYNC1LI1
9522,CMTM6
9523,CMTM7
9524,GM9888
9525,CMTM8
9526,GPD1L
9527,OSBPL10
9528,RPS27RT
9529,STT3B
9530,GADL1
9531,TGFBR2
9532,RBMS3
9533,GM17396
9534,ZCWPW2
9535,AZI2
9536,CMC1
9537,GM17399
9538,EOMES
9539,GM33460
9540,GOLGA4
9541,ITGA9
9542,GM2415
9543,CTDSPL
9544,VILL
9545,PLCD1
9546,DLEC1
9547,ACAA1B
9548,OXSR1
9549,MYD88
9550,ACAA1A
9551,XYLB
9552,ACVR2B
9553,EXOG
9554,SCN5A
9555,SCN11A
9556,GM2449
9557,WDR48
9558,CX3CR1
9559,GORASP1
9560,CSRNP1
9561,GM47043
9562,XIRP1
9563,SLC25A38
9564,RPSA
9565,D830035M03RIK
9566,EIF1B
9567,ENTPD3
9568,RPL14
9569,5830454E08RIK
9570,GM39459
9571,GM34425
9572,CTNNB1
9573,ULK4
9574,TRAK1
9575,CCK
9576,LYZL4
9577,VIPR1
9578,SEC22C
9579,SS18L2
9580,NKTR
9581,E530011L22RIK
9582,ZFP651
9583,KLHL40
9584,HHATL
9585,HIGD1A
9586,GM47112
9587,ACKR2
9588,1700048O20RIK
9589,POMGNT2
9590,SNRK
9591,ANO10
9592,GM26797
9593,ABHD5
9594,GM47128
9595,TCAIM
9596,ZFP445
9597,GM47140
9598,ZKSCAN7
9599,ZFP105
9600,1110059G10RIK
9601,KIF15
9602,GM9856
9603,TMEM42
9604,ZDHHC3
9605,EXOSC7
9606,CLEC3B
9607,CDCP1
9608,TMEM158
9609,LARS2
9610,LIMD1
9611,SACM1L
9612,SLC6A20B
9613,CCR9
9614,LZTFL1
9615,FYCO1
9616,CXCR6
9617,XCR1
9618,CCR1
9619,CCR3
9620,CCR2
9621,CCR5
9622,GM39469
9623,2010315B03RIK
9624,PPP2R3D
9625,H60C
9626,PPP1R14C
9627,PLEKHG1
9628,MTHFD1L
9629,AKAP12
9630,ZBTB2
9631,GM21781
9632,RMND1
9633,ARMT1
9634,CCDC170
9635,ESR1
9636,SYNE1
9637,MYCT1
9638,FBXO5
9639,MTRF1L
9640,RGS17
9641,IPCEF1
9642,CNKSR3
9643,ULBP1
9644,LRP11
9645,PCMT1
9646,NUP43
9647,LATS1
9648,KATNA1
9649,GINM1
9650,B430219N15RIK
9651,PPIL4
9652,ZC3H12D
9653,TAB2
9654,UST
9655,SASH1
9656,GM26674
9657,SAMD5
9658,STXBP5
9659,ADGB
9660,RAB32
9661,SHPRH
9662,FBXO30
9663,EPM2A
9664,UTRN
9665,B230208H11RIK
9666,STX11
9667,SF3B5
9668,PLAGL1
9669,LTV1
9670,PHACTR2
9671,FUCA2
9672,PEX3
9673,ADAT2
9674,AIG1
9675,HIVEP2
9676,ADGRG6
9677,VTA1
9678,GM20125
9679,CITED2
9680,GM20655
9681,TXLNB
9682,HECA
9683,ABRACL
9684,REPS1
9685,CCDC28A
9686,GM10827
9687,NHSL1
9688,HEBP2
9689,ARFGEF3
9690,PERP
9691,TNFAIP3
9692,GM33104
9693,IFNGR1
9694,IL22RA2
9695,PEX7
9696,MAP3K5
9697,MAP7
9698,4933406P04RIK
9699,BCLAF1
9700,MTFR2
9701,PDE7B
9702,AHI1
9703,MYB
9704,HBS1L
9705,GM5420
9706,PLATR6
9707,SGK1
9708,E030030I06RIK
9709,RAET1E
9710,GM26740
9711,RAET1D
9712,SLC2A12
9713,TBPL1
9714,EYA4
9715,RPS12
9716,SLC18B1
9717,VNN3
9718,VNN1
9719,STX7
9720,MOXD1
9721,GM15270
9722,CCN2
9723,ENPP1
9724,ENPP3
9725,MED23
9726,ARG1
9727,GM36172
9728,AKAP7
9729,GM40617
9730,EPB41L2
9731,TMEM200A
9732,SAMD3
9733,L3MBTL3
9734,ARHGAP18
9735,LAMA2
9736,PTPRK
9737,THEMIS
9738,SOGA3
9739,9330159F19RIK
9740,ECHDC1
9741,RNF146
9742,RSPO3
9743,CENPW
9744,TRMT11
9745,GM20300
9746,HINT3
9747,NCOA7
9748,HEY2
9749,HDDC2
9750,TPD52L1
9751,RNF217
9752,TRDN
9753,ZUP1
9754,A830082N09RIK
9755,RWDD1
9756,GM48045
9757,CALHM5
9758,CALHM6
9759,DSE
9760,TSPYL1
9761,NT5DC1
9762,GM47512
9763,TSPYL4
9764,FRK
9765,AMD2
9766,HDAC2
9767,MARCKS
9768,5930403N24RIK
9769,LAMA4
9770,FAM229B
9771,TUBE1
9772,FYN
9773,GM16364-1
9774,TRAF3IP2
9775,E130307A14RIK
9776,REV3L
9777,MFSD4B4
9778,4930547M16RIK
9779,MFSD4B5
9780,SLC16A10
9781,RPF2
9782,GTF3C6
9783,AMD1
9784,CDK19
9785,DDO
9786,CDC40
9787,WASF1
9788,FIG4
9789,ZBTB24
9790,MICAL1
9791,SMPD2
9792,PPIL6
9793,CD164
9794,CCDC162
9795,CEP57L1
9796,SESN1
9797,ARMC2
9798,1700016J18RIK
9799,FOXO3
9800,AFG1L
9801,SNX3
9802,OSTM1
9803,SEC63
9804,SCML4
9805,GM34006
9806,SOBP
9807,GM47815
9808,9030612E09RIK
9809,PDSS2
9810,BEND3
9811,GM9803
9812,1700021F05RIK
9813,CD24A
9814,QRSL1
9815,RTN4IP1
9816,CRYBG1
9817,ATG5
9818,GM35028
9819,PRDM1
9820,GM48065
9821,GM35154
9822,GM48066
9823,PREP
9824,POPDC3
9825,BVES
9826,LIN28B
9827,HACE1
9828,D030045P18RIK
9829,GRIK2
9830,ASCC3
9831,SIM1
9832,LILR4B
9833,GM40645
9834,LILRB4A
9835,GM46224
9836,VGLL2
9837,DCBLD1
9838,GOPC
9839,NEPN
9840,NUS1
9841,SLC35F1
9842,CEP85L
9843,GM47644
9844,GM36229
9845,MCM9
9846,ASF1A
9847,FAM184A
9848,MAN1A
9849,TBC1D32
9850,MSL3L2
9851,GJA1
9852,HSF2
9853,SERINC1
9854,PKIB
9855,FABP7
9856,SMPDL3A
9857,DUXF3
9858,GM4981
9859,GCC2
9860,LIMS1
9861,RANBP2
9862,CCDC138
9863,SH3RF3
9864,SEPT10
9865,SOWAHC
9866,P4HA1
9867,OIT3
9868,MCU
9869,MICU1
9870,DNAJB12
9871,DDIT4
9872,ANAPC16
9873,ASCC1
9874,SPOCK2
9875,CHST3
9876,PSAP
9877,CDH23
9878,VSIR
9879,GM17455
9880,SLC29A3
9881,UNC5B
9882,PLDI
9883,GM26947
9884,PCBD1
9885,SGPL1
9886,TBATA
9887,ADAMTS14
9888,PRF1
9889,PALD1
9890,NODAL
9891,EIF4EBP2
9892,GM48086
9893,D830039M14RIK
9894,LRRC20
9895,PPA1
9896,SAR1A
9897,TYSND1
9898,AIFM2
9899,H2AFY2
9900,COL13A1
9901,FAM241B
9902,TSPAN15
9903,TACR2
9904,HK1
9905,HK1OS
9906,HKDC1
9907,SUPV3L1
9908,4930507D05RIK
9909,VPS26A
9910,SRGN
9911,KIF1BP
9912,DDX21
9913,GM47257
9914,DDX50
9915,STOX1
9916,CCAR1
9917,TET1
9918,SLC25A16
9919,DNA2
9920,RUFY2
9921,HNRNPH3
9922,PBLD2
9923,PBLD1
9924,MYPN
9925,HERC4
9926,SIRT1
9927,DNAJC12
9928,1110002J07RIK
9929,REEP3
9930,JMJD1C
9931,NRBF2
9932,GM32255
9933,EGR2
9934,ADO
9935,ZFP365
9936,RTKN2
9937,ARID5B
9938,GM47078
9939,CABCOCO1
9940,TMEM26
9941,RHOBTB1
9942,A930033H14RIK
9943,CDK1
9944,ANK3
9945,CCDC6
9946,MRLN
9947,SLC16A9
9948,FAM13C
9949,BICC1
9950,1700113B09RIK
9951,TFAM
9952,UBE2D1
9953,CISD1
9954,IPMK
9955,ZWINT
9956,PCDH15
9957,GM15398
9958,GNAZ
9959,RAB36
9960,BCR
9961,SPECC1L
9962,ADORA2A
9963,GUCD1
9964,UPB1
9965,SNRPD3
9966,LRRC75B
9967,GGT1
9968,GGT5
9969,SUSD2
9970,CABIN1
9971,DDT
9972,GSTT3
9973,GSTT1
9974,GSTT4
9975,GSTT2
9976,MIF
9977,DERL3
9978,SMARCB1
9979,MMP11
9980,CHCHD10
9981,GM867
9982,VPREB3
9983,ZFP280B
9984,GM16222
9985,SLC5A4A
9986,PRMT2
9987,S100B
9988,DIP2A
9989,PCNT
9990,YBEY
9991,MCM3AP
9992,LSS
9993,SPATC1L
9994,COL6A2
9995,COL6A1
9996,PCBP3
9997,SLC19A1
9998,COL18A1
9999,GM10941
10000,POFUT2
10001,ADARB1
10002,FAM207A
10003,ITGB2
10004,PTTG1IP
10005,SUMO3
10006,UBE2G2
10007,LRRC3
10008,TRPM2
10009,CFAP410
10010,PFKL
10011,AIRE
10012,DNMT3L
10013,ICOSL
10014,GATD3A
10015,PWP2
10016,TRAPPC10
10017,GM30122
10018,AGPAT3
10019,RRP1
10020,CSTB
10021,4921516A02RIK
10022,PDXK
10023,ILVBL
10024,SYDE1
10025,2610008E11RIK
10026,GM47015
10027,PLPP2
10028,MIER2
10029,THEG
10030,SHC2
10031,GM47163
10032,MADCAM1
10033,TPGS1
10034,CDC34
10035,GZMM
10036,BSG
10037,HCN2
10038,POLRMT
10039,RNF126
10040,FSTL3
10041,PRSS57
10042,PALM
10043,MISP
10044,E130317F20RIK
10045,PTBP1
10046,PLPPR3
10047,GM17134
10048,PRTN3
10049,CFD
10050,MED16
10051,R3HDM4
10052,KISS1R
10053,ARID3A
10054,WDR18
10055,TMEM259
10056,CNN2
10057,ABCA7
10058,ARHGAP45
10059,POLR2E
10060,GPX4
10061,SBNO2
10062,STK11
10063,CBARP
10064,ATP5D
10065,MIDN
10066,CIRBP
10067,1600002K03RIK
10068,EFNA2
10069,PWWP3A
10070,NDUFS7
10071,GAMT
10072,DAZAP1
10073,RPS15
10074,APC2
10075,2310011J03RIK
10076,PCSK4
10077,REEP6
10078,ADAMTSL5
10079,MEX3D
10080,MBD3
10081,UQCR11
10082,TCF3
10083,ATP8B3
10084,REXO1
10085,KLF16
10086,ABHD17A
10087,GM49322
10088,CSNK1G2
10089,BTBD2
10090,MKNK2
10091,MOB3A
10092,IZUMO4
10093,AP3D1
10094,DOT1L
10095,PLEKHJ1
10096,SF3A2
10097,AMH
10098,JSRP1
10099,OAZ1
10100,LSM7
10101,SPPL2B
10102,TIMM13
10103,LMNB2
10104,GADD45B
10105,GNG7
10106,SLC39A3
10107,SGTA
10108,THOP1
10109,CREB3L3
10110,MAP2K2
10111,ZBTB7A
10112,PIAS4
10113,EEF2
10114,DAPK3
10115,ATCAYOS
10116,NMRK2
10117,ATCAY
10118,ZFR2
10119,MATK
10120,MRPL54
10121,APBA3
10122,TJP3
10123,PIP5K1C
10124,GM16315
10125,CACTIN
10126,TBXA2R
10127,GIPC3
10128,HMG20B
10129,MFSD12
10130,4930404N11RIK
10131,FZR1
10132,DOHH
10133,SMIM24
10134,NFIC
10135,GM16104
10136,CELF5
10137,NCLN
10138,S1PR4
10139,GNA15
10140,GNA11
10141,TLE5
10142,TLE2
10143,TLE6
10144,BC025920
10145,SIRT6
10146,ANKRD24
10147,ZFP433
10148,GM3055
10149,GM4767
10150,ZFP781
10151,ZFP873
10152,BC024063
10153,AU041133
10154,ZFP938
10155,GM4924
10156,1190007I07RIK
10157,TDG
10158,GLT8D2
10159,HCFC2
10160,NFYB
10161,TXNRD1
10162,EID3
10163,CHST11
10164,SLC41A2
10165,D10WSU102E
10166,ALDH1L2
10167,WASHC4
10168,APPL2
10169,1500009L16RIK
10170,NUAK1
10171,CKAP4
10172,TCP11L2
10173,GM17249
10174,POLR3B
10175,RIC8B
10176,FHL4
10177,TMEM263
10178,MTERF2
10179,CRY1
10180,GM38575
10181,BTBD11
10182,PWP1
10183,PRDM4
10184,RTCB
10185,BPIFC
10186,A230060F14RIK
10187,FBXO7
10188,SYN3
10189,GM15990
10190,TIMP3
10191,HSP90B1
10192,TTC41
10193,NT5DC3
10194,STAB2
10195,ASCL1
10196,IGF1OS
10197,IGF1
10198,PARPBP
10199,NUP37
10200,WASHC3
10201,DRAM1
10202,GNPTAB
10203,CHPT1
10204,SYCP3
10205,MYBPC1
10206,SPIC
10207,ARL1
10208,UTP20
10209,SLC5A8
10210,GAS2L3
10211,NR1H4
10212,SLC17A8
10213,SCYL2
10214,1500026H17RIK
10215,ACTR6
10216,UHRF1BP1L
10217,ANKS1B
10218,APAF1
10219,IKBIP
10220,SLC25A3
10221,TMPO
10222,NEDD1
10223,CFAP54
10224,GM32468
10225,CDK17
10226,ELK3
10227,GM32688
10228,GM17745
10229,LTA4H
10230,HAL
10231,AMDHD1
10232,CCDC38
10233,SNRPF
10234,4933408J17RIK
10235,NTN4
10236,USP44
10237,METAP2
10238,VEZT
10239,FGD6
10240,NR2C1
10241,NDUFA12
10242,TMCC3
10243,CEP83OS
10244,CEP83
10245,PLXNC1
10246,CRADD
10247,GM48882
10248,2310039L15RIK
10249,SOCS2
10250,MRPL42
10251,UBE2N
10252,NUDT4
10253,GM47708
10254,4732465J04RIK
10255,EEA1
10256,4930459C07RIK
10257,BTG1
10258,DCN
10259,LUM
10260,EPYC
10261,ATP2B1
10262,GM48768
10263,POC1B
10264,GALNT4
10265,GM34574
10266,DUSP6
10267,GM48089
10268,GM35206
10269,KITL
10270,TMTC3
10271,CEP290
10272,4930430F08RIK
10273,GM47956
10274,GM47101
10275,NTS
10276,RASSF9
10277,ALX1
10278,SLC6A15
10279,GM47223
10280,TMTC2
10281,GM15663
10282,METTL25
10283,CCDC59
10284,PPFIA2
10285,ACSS3
10286,LIN7A
10287,MYF6
10288,PPP1R12A
10289,PAWR
10290,GM36283
10291,SYT1
10292,NAV3
10293,9230102K24RIK
10294,E2F7
10295,CSRP2
10296,ZDHHC17
10297,OSBPL8
10298,BBS10
10299,NAP1L1
10300,PHLDA1
10301,KRR1
10302,GLIPR1
10303,KCNC2
10304,ATXN7L3B
10305,TPH2
10306,TBC1D15
10307,RAB21
10308,TMEM19
10309,THAP2
10310,ZFC3H1
10311,LGR5
10312,TSPAN8
10313,PTPRR
10314,PTPRB
10315,KCNMB4
10316,CNOT2
10317,5330438D12RIK
10318,GM26579
10319,RAB3IP
10320,4933412E12RIK
10321,D630029K05RIK
10322,CCT2
10323,FRS2
10324,YEATS4
10325,GM48772
10326,LYZ2
10327,LYZ1
10328,CPSF6
10329,CPM
10330,MDM2
10331,SLC35E3
10332,NUP107
10333,RAP1B
10334,GM40773
10335,5330439M10RIK
10336,MDM1
10337,IFNG
10338,IFNGAS1
10339,DYRK2
10340,GM38403
10341,CAND1
10342,4930477N07RIK
10343,HELB
10344,IRAK3
10345,TMBIM4
10346,LLPH
10347,HMGA2
10348,1700006J14RIK
10349,4930471E19RIK
10350,MSRB3
