,0
8139,4930429F24RIK
8140,FILIP1
8141,SENP6
8142,MYO6
8143,IMPG1
8144,HTR1B
8145,MEI4
8146,IRAK1BP1
8147,PHIP
8148,GM39383
8149,GM38398
8150,HMGN3
8151,LCA5
8152,SH3BGRL2
8153,TTK
8154,BCKDHB
8155,TENT5A
8156,IBTK
8157,TPBG
8158,UBE2CBP
8159,DOP1A
8160,PGM3
8161,RWDD2A
8162,ME1
8163,SNAP91
8164,CYB5R4
8165,CEP162
8166,TBX18
8167,NT5E
8168,SNX14
8169,GM28229
8170,SYNCRIP
8171,SNHG5
8172,ZFP949
8173,MTHFSL
8174,BCL2A1D
8175,9330159M07RIK
8176,GM2396
8177,BCL2A1A
8178,TRIM43B
8179,4930579C12RIK
8180,BCL2A1B
8181,MTHFS
8182,TMED3
8183,RASGRF1
8184,CTSH
8185,MORF4L1
8186,ADAMTS7
8187,TBC1D2B
8188,PLSCR1
8189,PLSCR2
8190,PLSCR4
8191,PLOD2
8192,DIPK2A
8193,SLC9A9
8194,CHST2
8195,U2SURP
8196,GM28424
8197,PAQR9
8198,PCOLCE2
8199,TRPC1
8200,PLS1
8201,ATR
8202,GM16794
8203,XRN1
8204,GK5
8205,TFDP2
8206,ATP1B3
8207,BC043934
8208,RNF7
8209,RASA2
8210,ZBTB38
8211,C430002N11RIK
8212,PXYLP1
8213,SLC25A36
8214,NMNAT3
8215,RBP1
8216,4930579K19RIK
8217,COPB2
8218,MRPS22
8219,FAIM
8220,GM1123
8221,PIK3CB
8222,CEP70
8223,ESYT3
8224,MRAS
8225,NME9
8226,ARMC8
8227,DBR1
8228,DZIP1L
8229,IL20RB
8230,NCK1
8231,SLC35G2
8232,STAG1
8233,PCCB
8234,MSL2
8235,PPP2R3A
8236,EPHB1
8237,CEP63
8238,ANAPC13
8239,AMOTL2
8240,RYK
8241,SLCO2A1
8242,RAB6B
8243,SRPRB
8244,TRF
8245,1300017J02RIK
8246,TOPBP1
8247,CDV3
8248,5830418P13RIK
8249,BFSP2
8250,TMEM108
8251,NPHP3
8252,UBA5
8253,ACAD11
8254,ACKR4
8255,DNAJC13
8256,ACPP
8257,MRPL3
8258,NUDT16
8259,ASTE1
8260,ATP2C1
8261,PIK3R4
8262,COL6A6
8263,COL6A5
8264,COL6A4
8265,GLYCTK
8266,WDR82
8267,PPM1M
8268,TWF2
8269,ALAS1
8270,POC1A
8271,DUSP7
8272,RPL29
8273,ACY1
8274,ABHD14A
8275,ABHD14B
8276,PCBP4
8277,PARP3
8278,RRP9
8279,TEX264
8280,RAD54L2
8281,DCAF1
8282,MANF
8283,RBM15B
8284,4930524O07RIK
8285,MAPKAPK3
8286,CISH
8287,HEMK1
8288,6430571L13RIK
8289,CACNA2D2
8290,TMEM115
8291,CYB561D2
8292,NPRL2
8293,ZMYND10
8294,RASSF1
8295,GM9917
8296,TUSC2
8297,HYAL2
8298,HYAL1
8299,NAA80
8300,IFRD2
8301,LSMEM2
8302,SEMA3B
8303,GNAI2
8304,SEMA3F
8305,RBM5
8306,RBM6
8307,MON1A
8308,MST1R
8309,TRAIP
8310,UBA7
8311,INKA1
8312,CDHR4
8313,IP6K1
8314,GMPPB
8315,RNF123
8316,AMIGO3
8317,MST1
8318,APEH
8319,BSN
8320,DAG1
8321,NICN1
8322,AMT
8323,TCTA
8324,RHOA
8325,GM37401
8326,GPX1
8327,USP4
8328,1700102P08RIK
8329,CCDC36
8330,KLHDC8B
8331,CCDC71
8332,LAMB2
8333,USP19
8334,QARS
8335,QRICH1
8336,IMPDH2
8337,NDUFAF3
8338,4833445I07RIK
8339,DALRD3
8340,WDR6
8341,P4HTM
8342,ARIH2
8343,SLC25A20
8344,PRKAR2A
8345,IP6K2
8346,NCKIPSD
8347,SLC26A6
8348,UQCRC1
8349,COL7A1
8350,PFKFB4
8351,SHISA5
8352,ATRIP
8353,TMA7
8354,CCDC51
8355,GM7628
8356,PLXNB1
8357,FBXW13
8358,NME6
8359,CAMP
8360,CDC25A
8361,MAP4
8362,DHX30
8363,SMARCC1
8364,CSPG5
8365,ELP6
8366,SCAP
8367,PTPN23
8368,NGP
8369,KLHL18
8370,KIF9
8371,SETD2
8372,NRADD
8373,NBEAL2
8374,CCDC12
8375,PTH1R
8376,TMIE
8377,ALS2CL
8378,TDGF1
8379,RTP3
8380,LTF
8381,CCRL2
8382,LRRFIP2
8383,MLH1
8384,EPM2AIP1
8385,STAC
8386,PDCD6IP
8387,CLASP2
8388,UBP1
8389,FBXL2
8390,4930520O04RIK
8391,CRTAP
8392,GLB1
8393,CCR4
8394,CNOT10
8395,DYNC1LI1
8396,CMTM6
8397,CMTM7
8398,GM9888
8399,CMTM8
8400,GPD1L
8401,OSBPL10
8402,RPS27RT
8403,STT3B
8404,TGFBR2
8405,GM4668
8406,RBMS3
8407,GM17396
8408,AZI2
8409,CMC1
8410,GM17399
8411,EOMES
8412,GOLGA4
8413,ITGA9
8414,GM2415
8415,CTDSPL
8416,VILL
8417,PLCD1
8418,ACAA1B
8419,SLC22A14
8420,OXSR1
8421,MYD88
8422,ACAA1A
8423,XYLB
8424,ACVR2B
8425,EXOG
8426,SCN5A
8427,SCN11A
8428,GM2449
8429,WDR48
8430,CX3CR1
8431,GORASP1
8432,CSRNP1
8433,SLC25A38
8434,RPSA
8435,MYRIP
8436,D830035M03RIK
8437,EIF1B
8438,RPL14
8439,5830454E08RIK
8440,CTNNB1
8441,ULK4
8442,TRAK1
8443,CCK
8444,LYZL4
8445,VIPR1
8446,SEC22C
8447,SS18L2
8448,NKTR
8449,E530011L22RIK
8450,ZFP651
8451,HIGD1A
8452,GM47112
8453,ACKR2
8454,CYP8B1
8455,1700048O20RIK
8456,POMGNT2
8457,SNRK
8458,ANO10
8459,ABHD5
8460,TCAIM
8461,ZFP445
8462,GM47140
8463,ZKSCAN7
8464,ZFP105
8465,1110059G10RIK
8466,KIF15
8467,GM9856
8468,TMEM42
8469,TGM4
8470,ZDHHC3
8471,EXOSC7
8472,CLEC3B
8473,CDCP1
8474,TMEM158
8475,LARS2
8476,LIMD1
8477,SACM1L
8478,SLC6A20B
8479,SLC6A20A
8480,GM17200
8481,CCR9
8482,LZTFL1
8483,FYCO1
8484,CXCR6
8485,XCR1
8486,CCR1
8487,CCR3
8488,CCR2
8489,CCR5
8490,GM39469
8491,2010315B03RIK
8492,PPP2R3D
8493,PLEKHG1
8494,MTHFD1L
8495,AKAP12
8496,ZBTB2
8497,GM21781
8498,RMND1
8499,ARMT1
8500,ESR1
8501,SYNE1
8502,MYCT1
8503,FBXO5
8504,MTRF1L
8505,RGS17
8506,IPCEF1
8507,CNKSR3
8508,ULBP1
8509,LRP11
8510,PCMT1
8511,NUP43
8512,LATS1
8513,KATNA1
8514,GINM1
8515,PPIL4
8516,ZC3H12D
8517,TAB2
8518,UST
8519,SASH1
8520,SAMD5
8521,STXBP5
8522,ADGB
8523,RAB32
8524,SHPRH
8525,FBXO30
8526,EPM2A
8527,UTRN
8528,B230208H11RIK
8529,STX11
8530,SF3B5
8531,PLAGL1
8532,LTV1
8533,PHACTR2
8534,FUCA2
8535,PEX3
8536,ADAT2
8537,AIG1
8538,HIVEP2
8539,ADGRG6
8540,VTA1
8541,CITED2
8542,TXLNB
8543,HECA
8544,ABRACL
8545,REPS1
8546,CCDC28A
8547,NHSL1
8548,HEBP2
8549,ARFGEF3
8550,PERP
8551,TNFAIP3
8552,GM33104
8553,IFNGR1
8554,IL22RA2
8555,SLC35D3
8556,PEX7
8557,MAP3K5
8558,MAP7
8559,4933406P04RIK
8560,BCLAF1
8561,MTFR2
8562,PDE7B
8563,AHI1
8564,MYB
8565,HBS1L
8566,1700021A07RIK
8567,SGK1
8568,E030030I06RIK
8569,RAET1E
8570,GM26740
8571,RAET1D
8572,SLC2A12
8573,TBPL1
8574,RPS12
8575,SLC18B1
8576,VNN3
8577,STX7
8578,GM15270
8579,CCN2
8580,ENPP1
8581,ENPP3
8582,MED23
8583,ARG1
8584,AKAP7
8585,EPB41L2
8586,SAMD3
8587,L3MBTL3
8588,ARHGAP18
8589,LAMA2
8590,PTPRK
8591,THEMIS
8592,ECHDC1
8593,RNF146
8594,RSPO3
8595,CENPW
8596,TRMT11
8597,GM20300
8598,HINT3
8599,NCOA7
8600,HEY2
8601,HDDC2
8602,TPD52L1
8603,RNF217
8604,ZUP1
8605,A830082N09RIK
8606,RWDD1
8607,GM48045
8608,CALHM5
8609,CALHM6
8610,DSE
8611,TSPYL1
8612,NT5DC1
8613,GM47512
8614,TSPYL4
8615,FRK
8616,AMD2
8617,HDAC2
8618,MARCKS
8619,5930403N24RIK
8620,LAMA4
8621,FAM229B
8622,TUBE1
8623,FYN
8624,GM16364-1
8625,TRAF3IP2
8626,E130307A14RIK
8627,REV3L
8628,MFSD4B4
8629,MFSD4B5
8630,SLC16A10
8631,RPF2
8632,GTF3C6
8633,AMD1
8634,CDK19
8635,DDO
8636,CDC40
8637,WASF1
8638,FIG4
8639,ZBTB24
8640,MICAL1
8641,SMPD2
8642,CD164
8643,CCDC162
8644,CEP57L1
8645,SESN1
8646,ARMC2
8647,FOXO3
8648,AFG1L
8649,SNX3
8650,OSTM1
8651,SEC63
8652,SCML4
8653,GM34006
8654,GM48671
8655,SOBP
8656,PDSS2
8657,BEND3
8658,GM9803
8659,1700021F05RIK
8660,CD24A
8661,GM40634
8662,4933404K13RIK
8663,QRSL1
8664,RTN4IP1
8665,CRYBG1
8666,ATG5
8667,PRDM1
8668,GM35154
8669,GM48066
8670,PREP
8671,HACE1
8672,ASCC3
8673,LILR4B
8674,LILRB4A
8675,GM46224
8676,FAM162B
8677,DCBLD1
8678,GOPC
8679,NUS1
8680,CEP85L
8681,MCM9
8682,ASF1A
8683,MAN1A
8684,GM16998
8685,TBC1D32
8686,MSL3L2
8687,GJA1
8688,GM48053
8689,HSF2
8690,SERINC1
8691,PKIB
8692,FABP7
8693,SMPDL3A
8694,GCC2
8695,LIMS1
8696,RANBP2
8697,CCDC138
8698,SH3RF3
8699,SEPT10
8700,SOWAHC
8701,P4HA1
8702,OIT3
8703,MCU
8704,MICU1
8705,DNAJB12
8706,DDIT4
8707,ANAPC16
8708,ASCC1
8709,SPOCK2
8710,CHST3
8711,PSAP
8712,CDH23
8713,VSIR
8714,GM17455
8715,SLC29A3
8716,UNC5B
8717,GM26947
8718,PCBD1
8719,SGPL1
8720,TBATA
8721,ADAMTS14
8722,PRF1
8723,PALD1
8724,NODAL
8725,EIF4EBP2
8726,LRRC20
8727,PPA1
8728,SAR1A
8729,TYSND1
8730,AIFM2
8731,H2AFY2
8732,COL13A1
8733,FAM241B
8734,TSPAN15
8735,HK1
8736,HK1OS
8737,SUPV3L1
8738,VPS26A
8739,SRGN
8740,KIF1BP
8741,DDX21
8742,GM47257
8743,DDX50
8744,STOX1
8745,CCAR1
8746,TET1
8747,SLC25A16
8748,DNA2
8749,RUFY2
8750,HNRNPH3
8751,PBLD2
8752,PBLD1
8753,HERC4
8754,SIRT1
8755,DNAJC12
8756,1110002J07RIK
8757,REEP3
8758,JMJD1C
8759,NRBF2
8760,EGR2
8761,ADO
8762,ZFP365
8763,RTKN2
8764,ARID5B
8765,CABCOCO1
8766,TMEM26
8767,RHOBTB1
8768,A930033H14RIK
8769,CDK1
8770,ANK3
8771,CCDC6
8772,MRLN
8773,SLC16A9
8774,FAM13C
8775,BICC1
8776,TFAM
8777,UBE2D1
8778,CISD1
8779,IPMK
8780,ZWINT
8781,PCDH15
8782,GNAZ
8783,RAB36
8784,BCR
8785,SPECC1L
8786,ADORA2A
8787,GUCD1
8788,UPB1
8789,SNRPD3
8790,LRRC75B
8791,GGT1
8792,GGT5
8793,SUSD2
8794,CABIN1
8795,DDT
8796,GSTT3
8797,GSTT1
8798,GSTT2
8799,MIF
8800,DERL3
8801,SMARCB1
8802,MMP11
8803,CHCHD10
8804,VPREB3
8805,GM5134
8806,ZFP280B
8807,PRMT2
8808,DIP2A
8809,PCNT
8810,YBEY
8811,MCM3AP
8812,LSS
8813,COL6A2
8814,COL6A1
8815,PCBP3
8816,SLC19A1
8817,COL18A1
8818,GM10941
8819,POFUT2
8820,ADARB1
8821,FAM207A
8822,ITGB2
8823,PTTG1IP
8824,SUMO3
8825,UBE2G2
8826,1700009J07RIK
8827,LRRC3
8828,TRPM2
8829,CFAP410
8830,PFKL
8831,AIRE
8832,ICOSL
8833,GATD3A
8834,PWP2
8835,TRAPPC10
8836,GM30122
8837,AGPAT3
8838,RRP1
8839,CSTB
8840,4921516A02RIK
8841,PDXK
8842,ILVBL
8843,SYDE1
8844,2610008E11RIK
8845,GM47015
8846,PLPP2
8847,MIER2
8848,MADCAM1
8849,TPGS1
8850,CDC34
8851,GZMM
8852,BSG
8853,HCN2
8854,POLRMT
8855,RNF126
8856,FSTL3
8857,PRSS57
8858,PALM
8859,E130317F20RIK
8860,PTBP1
8861,PLPPR3
8862,GM17134
8863,PRTN3
8864,ELANE
8865,CFD
8866,MED16
8867,R3HDM4
8868,KISS1R
8869,ARID3A
8870,WDR18
8871,TMEM259
8872,CNN2
8873,ABCA7
8874,ARHGAP45
8875,POLR2E
8876,GPX4
8877,SBNO2
8878,STK11
8879,CBARP
8880,ATP5D
8881,MIDN
8882,CIRBP
8883,1600002K03RIK
8884,EFNA2
8885,PWWP3A
8886,NDUFS7
8887,GAMT
8888,DAZAP1
8889,RPS15
8890,APC2
8891,2310011J03RIK
8892,PCSK4
8893,REEP6
8894,ADAMTSL5
8895,MEX3D
8896,MBD3
8897,UQCR11
8898,TCF3
8899,REXO1
8900,KLF16
8901,ABHD17A
8902,GM49322
8903,CSNK1G2
8904,BTBD2
8905,MKNK2
8906,MOB3A
8907,IZUMO4
8908,AP3D1
8909,DOT1L
8910,PLEKHJ1
8911,SF3A2
8912,OAZ1
8913,LSM7
8914,SPPL2B
8915,TIMM13
8916,LMNB2
8917,GADD45B
8918,GNG7
8919,SLC39A3
8920,SGTA
8921,THOP1
8922,CREB3L3
8923,MAP2K2
8924,ZBTB7A
8925,PIAS4
8926,EEF2
8927,DAPK3
8928,ATCAYOS
8929,ATCAY
8930,ZFR2
8931,MATK
8932,MRPL54
8933,APBA3
8934,TJP3
8935,PIP5K1C
8936,CACTIN
8937,TBXA2R
8938,GIPC3
8939,HMG20B
8940,MFSD12
8941,4930404N11RIK
8942,FZR1
8943,DOHH
8944,SMIM24
8945,NFIC
8946,GM16104
8947,NCLN
8948,S1PR4
8949,GNA15
8950,GNA11
8951,TLE5
8952,TLE2
8953,TLE6
8954,BC025920
8955,SIRT6
8956,ANKRD24
8957,ZFP433
8958,GM3055
8959,ZFP781
8960,ZFP873
8961,BC024063
8962,AU041133
8963,ZFP938
8964,GM4924
8965,1190007I07RIK
8966,TDG
8967,GLT8D2
8968,HCFC2
8969,NFYB
8970,1700028I16RIK
8971,TXNRD1
8972,CHST11
8973,SLC41A2
8974,D10WSU102E
8975,WASHC4
8976,APPL2
8977,1500009L16RIK
8978,NUAK1
8979,CKAP4
8980,TCP11L2
8981,GM17249
8982,POLR3B
8983,RIC8B
8984,FHL4
8985,TMEM263
8986,MTERF2
8987,CRY1
8988,BTBD11
8989,PWP1
8990,PRDM4
8991,RTCB
8992,A230060F14RIK
8993,FBXO7
8994,SYN3
8995,TIMP3
8996,HSP90B1
8997,TTC41
8998,NT5DC3
8999,STAB2
9000,1700113H08RIK
9001,IGF1
9002,PARPBP
9003,NUP37
9004,WASHC3
9005,DRAM1
9006,GNPTAB
9007,CHPT1
9008,MYBPC1
9009,SPIC
9010,ARL1
9011,UTP20
9012,GAS2L3
9013,NR1H4
9014,SCYL2
9015,1500026H17RIK
9016,ACTR6
9017,UHRF1BP1L
9018,APAF1
9019,IKBIP
9020,SLC25A3
9021,TMPO
9022,NEDD1
9023,CDK17
9024,ELK3
9025,GM32688
9026,GM17745
9027,LTA4H
9028,CCDC38
9029,SNRPF
9030,NTN4
9031,METAP2
9032,VEZT
9033,FGD6
9034,NR2C1
9035,NDUFA12
9036,TMCC3
9037,CEP83OS
9038,CEP83
9039,PLXNC1
9040,CRADD
9041,SOCS2
9042,MRPL42
9043,UBE2N
9044,NUDT4
9045,GM47725
9046,EEA1
9047,GM33782
9048,GM48505
9049,BTG1
9050,DCN
9051,LUM
9052,ATP2B1
9053,GM48768
9054,POC1B
9055,GALNT4
9056,DUSP6
9057,KITL
9058,TMTC3
9059,CEP290
9060,4930430F08RIK
9061,GM47101
9062,NTS
9063,RASSF9
9064,TMTC2
9065,GM15663
9066,METTL25
9067,CCDC59
9068,ACSS3
9069,PPP1R12A
9070,PAWR
9071,GM36283
9072,SYT1
9073,NAV3
9074,E2F7
9075,CSRP2
9076,ZDHHC17
9077,OSBPL8
9078,BBS10
9079,NAP1L1
9080,PHLDA1
9081,KRR1
9082,GLIPR1
9083,ATXN7L3B
9084,TBC1D15
9085,RAB21
9086,TMEM19
9087,THAP2
9088,ZFC3H1
9089,LGR5
9090,TSPAN8
9091,PTPRB
9092,KCNMB4
9093,KCNMB4OS2
9094,CNOT2
9095,5330438D12RIK
9096,RAB3IP
9097,4933412E12RIK
9098,CCT2
9099,FRS2
9100,YEATS4
9101,GM48772
9102,LYZ2
9103,LYZ1
9104,CPSF6
9105,GM48903
9106,GM40770
9107,CPM
9108,MDM2
9109,SLC35E3
9110,NUP107
9111,RAP1B
9112,GM40773
9113,MDM1
9114,IFNG
9115,IFNGAS1
9116,DYRK2
9117,CAND1
9118,HELB
9119,IRAK3
9120,TMBIM4
9121,LLPH
9122,MSRB3
9123,GM15910
9124,LEMD3
9125,WIF1
9126,TBC1D30
9127,GNS
9128,RASSF3
9129,GM40787
9130,TBK1
9131,XPOT
9132,BC048403
9133,SRGAP1
9134,RXYLT1
9135,AVPR1A
9136,PPM1H
9137,GM36208
9138,MON2
9139,USP15
9140,GM4129
9141,SLC16A7
9142,LRIG3
9143,ATP23
9144,CTDSP2
9145,AVIL
9146,TSFM
9147,METTL1
9148,MARCH9
9149,CDK4
9150,TSPAN31
9151,A730063M14RIK
9152,AGAP2
9153,OS9
9154,B4GALNT1
9155,SLC26A10
9156,ARHGEF25
9157,DTX3
9158,F420014N23RIK
9159,PIP4K2C
9160,KIF5A
9161,DCTN2
9162,MBD6
9163,GM20492
9164,GM4189
9165,DDIT3
9166,MARS
9167,ARHGAP9
9168,GLI1
9169,R3HDM2
9170,STAC3
9171,NDUFA4L2
9172,SHMT2
9173,LRP1
9174,STAT6
9175,NAB2
9176,NEMP1
9177,GM16230
9178,ZBTB39
9179,GPR182
9180,RDH9
9181,PRIM1
9182,NACA
9183,PTGES3
9184,ATP5B
9185,BAZ2A
9186,RBMS2
9187,GLS2
9188,SPRYD4
9189,TIMELESS
9190,APOF
9191,STAT2
9192,PAN2
9193,CNPY2
9194,CS
9195,COQ10A
9196,ANKRD52
9197,NABP2
9198,RNF41
9199,SMARCC2
9200,MYL6
9201,ESYT1
9202,ZC3H10
9203,RPL41
9204,PA2G4
9205,ERBB3
9206,RPS26
9207,IKZF4
9208,SUOX
9209,RAB5B
9210,CDK2
9211,PMEL
9212,DGKA
9213,PYM1
9214,MMP19
9215,TMEM198B
9216,DNAJC14
9217,SARNP
9218,ORMDL2
9219,GDF11
9220,CD63
9221,RDH5
9222,BLOC1S1
9223,ITGA7
9224,TESPA1
9225,SFI1
9226,DRG1
9227,EIF4ENIF1
9228,PATZ1
9229,PIK3IP1
9230,LIMK2
9231,RNF185
9232,8430429K09RIK
9233,INPP5J
9234,SELENOM
9235,SMTN
9236,TUG1
9237,MORC2A
9238,DUSP18
9239,SLC35E4
9240,TCN2
9241,PES1
9242,MTFP1
9243,SEC14L2
9244,RNF215
9245,CCDC157
9246,SF3A1
9247,TBC1D10A
9248,CASTOR1
9249,OSM
9250,LIF
9251,MTMR3
9252,ASCC2
9253,UQCR10
9254,ZMAT5
9255,NF2
9256,NIPSNAP1
9257,THOC5
9258,NEFH
9259,AP1B1
9260,GAS2L1
9261,RASL10A
9262,EWSR1
9263,RHBDD3
9264,EMID1
9265,KREMEN1
9266,ZNRF3
9267,XBP1
9268,CCDC117
9269,MRPS24
9270,URGCP
9271,DBNL
9272,PGAM2
9273,POLM
9274,AEBP1
9275,POLD2
9276,MYL7
9277,YKT6
9278,CAMK2B
9279,NUDCD3
9280,DDX56
9281,TMED4
9282,OGDH
9283,ZMIZ2
9284,PPIA
9285,H2AFV
9286,PURB
9287,GM11973
9288,MYO1G
9289,SNHG15
9290,CCM2
9291,NACAD
9292,TBRG4
9293,RAMP3
9294,IGFBP3
9295,TNS3
9296,HUS1
9297,UPP1
9298,VWC2
9299,ZPBP
9300,SPATA48
9301,GM11998
9302,IKZF1
9303,FIGNL1
9304,DDC
9305,1700042O10RIK
9306,GRB10
9307,COBL
9308,SEC61G
9309,EGFR
9310,ELDR
9311,FBXO48
9312,PLEK
9313,CNRIP1
9314,PPP3R1
9315,WDR92
9316,PNO1
9317,C1D
9318,ETAA1
9319,ETAA1OS
9320,MEIS1
9321,SPRED2
9322,ACTR2
9323,RAB1A
9324,CEP68
9325,SLC1A4
9326,SERTAD2
9327,AFTPH
9328,LGALSL
9329,PELI1
9330,VPS54
9331,UGP2
9332,MDH1
9333,WDPCP
9334,EHBP1
9335,TMEM17
9336,B3GNT2
9337,9130230N09RIK
9338,COMMD1
9339,ZRSR1
9340,CCT4
9341,FAM161A
9342,GM12059
9343,XPO1
9344,USP34
9345,AHSA2
9346,0610010F05RIK
9347,PEX13
9348,PUS10
9349,REL
9350,PAPOLG
9351,BCL11A
9352,FANCL
9353,VRK2
9354,CCDC85A
9355,EFEMP1
9356,PNPT1
9357,A630052C17RIK
9358,PPP4R3B
9359,CFAP36
9360,CCDC88A
9361,PRORSD1
9362,MTIF2
9363,RPS27A
9364,RTN4
9365,EML6
9366,SPTBN1
9367,GM8098
9368,ACYP2
9369,PSME4
9370,ASB3
9371,ERLEC1
9372,CHAC2
9373,STC2
9374,BOD1
9375,GM12107
9376,CPEB4
9377,NSG2
9378,IL9R
9379,SNRNP25
9380,RHBDF1
9381,NPRL3
9382,MPG
9383,HBA-A1
9384,HBA-A2
9385,SH3PXD2B
9386,UBTD2
9387,EFCAB9
9388,STK10
9389,FBXW11
9390,NPM1
9391,RANBP17
9392,KCNMB1
9393,LCP2
9394,DOCK2
9395,SPDL1
9396,SLIT3
9397,PANK3
9398,RARS
9399,WWC1
9400,TENM2
9401,MAT2B
9402,HMMR
9403,NUDCD2
9404,CCNG1
9405,PTTG1
9406,SLU7
9407,C1QTNF2
9408,CCNJL
9409,FABP6
9410,PWWP2A
9411,TTC1
9412,ADRA1B
9413,IL12B
9414,UBLCP1
9415,RNF145
9416,EBF1
9417,GM12159
9418,CLINT1
9419,LSM11
9420,THG1L
9421,GM12166
9422,ADAM19
9423,CYFIP2
9424,ITK
9425,FAM71B
9426,MED7
9427,HAVCR2
9428,TIMD2
9429,HAVCR1
9430,TIMD4
9431,SGCD
9432,RACK1
9433,TRIM41
9434,GM12184
9435,TRIM7
9436,IRGM1
9437,GM5431
9438,GM12185
9439,PSME2B
9440,9930111J21RIK1
9441,OLFR56
9442,TGTP1
9443,9930111J21RIK2
9444,TGTP2
9445,IFI47
9446,BTNL9
9447,ZFP62
9448,MGAT1
9449,FLT4
9450,CNOT6
9451,GFPT2
9452,MAPK9
9453,RNF130
9454,TBC1D9B
9455,MRNIP
9456,SQSTM1
9457,MGAT4B
9458,LTC4S
9459,GM26542
9460,MAML1
9461,CANX
9462,HNRNPH1
9463,RUFY1
9464,ADAMTS2
9465,ZFP354C
9466,GRM6
9467,ZFP454
9468,ZFP2
9469,ZFP354B
9470,ZFP354A
9471,CLK4
9472,COL23A1
9473,PHYKPL
9474,HNRNPAB
9475,NHP2
9476,RMND5B
9477,N4BP3
9478,D930048N14RIK
9479,0610009B22RIK
9480,SEC24A
9481,SAR1B
9482,JADE2
9483,GM39822
9484,CDKN2AIPNL
9485,UBE2B
9486,CDKL3
9487,PPP2CA
9488,SKP1A
9489,TCF7
9490,A630014C17RIK
9491,VDAC1
9492,9530068E07RIK
9493,HSPA4
9494,ZCCHC10
9495,AFF4
9496,UQCRQ
9497,GDF9
9498,SHROOM1
9499,SEPT8
9500,KIF3A
9501,IL4
9502,RAD50
9503,IRF1
9504,GM12216
9505,SLC22A5
9506,SLC22A21
9507,SLC22A4
9508,PDLIM4
9509,P4HA2
9510,CSF2
9511,ACSL6
9512,FNIP1
9513,RAPGEF6
9514,CDC42SE2
9515,LYRM7OS
9516,LYRM7
9517,HINT1
9518,GPX3
9519,TNIP1
9520,ANXA6
9521,CCDC69
9522,GM2A
9523,SLC36A3
9524,SLC36A3OS
9525,SLC36A2
9526,SLC36A1
9527,SPARC
9528,ATOX1
9529,G3BP1
9530,FAM114A2
9531,MFAP3
9532,GALNT10
9533,2010001A14RIK
9534,SAP30L
9535,LARP1
9536,CNOT8
9537,GEMIN5
9538,MRPL22
9539,IGTP
9540,IRGM2
9541,ZFP692
9542,ZFP672
9543,SH3BP5L
9544,GM12258
9545,2810021J22RIK
9546,ZFP39
9547,RNF187
9548,HIST3H2BA
9549,HIST3H2A
9550,2310058D17RIK
9551,TRIM11
9552,OBSCN
9553,IBA57
9554,GJC2
9555,GUK1
9556,2610507I01RIK
9557,MRPL55
9558,2310033P09RIK
9559,ARF1
9560,WNT9A
9561,SNAP47
9562,JMJD4
9563,ZFP867
9564,ZKSCAN17
9565,4933439C10RIK
9566,NLRP3
9567,MPRIP
9568,FLCN
9569,GM16062
9570,COPS3
9571,NT5M
9572,MED9OS
9573,MED9
9574,RASD1
9575,PEMT
9576,RAI1
9577,4930412M03RIK
9578,SREBF1
9579,TOM1L2
9580,ATPAF2
9581,GID4
9582,DRG2
9583,ALKBH5
9584,LLGL1
9585,FLII
9586,MIEF2
9587,TOP3A
9588,SMCR8
9589,SHMT1
9590,DHRS7B
9591,TMEM11
9592,NATD1
9593,MAP2K3OS
9594,MAP2K3
9595,TNFRSF13B
9596,USP22
9597,ALDH3A1
9598,ALDH3A2
9599,GM45605
9600,MFAP4
9601,MAPK7
9602,B9D1
9603,EPN2
9604,GRAP
9605,FAM83G
9606,PRPSAP2
9607,ULK2
9608,A530017D24RIK
9609,GM26964
9610,AKAP10
9611,SPECC1
9612,ADORA2B
9613,ZSWIM7
9614,TTC19
9615,NCOR1
9616,PIGL
9617,CENPV
9618,UBB
9619,TRPV2
9620,2410006H16RIK
9621,LRRC75A
9622,MMGT2
9623,ZFP287
9624,ZFP286
9625,TRIM16
9626,FBXW10
9627,TVP23B
9628,PMP22
9629,HS3ST3B1
9630,COX10
9631,2810001G20RIK
9632,HS3ST3A1
9633,ELAC2
9634,ARHGAP44
9635,MAP2K4
9636,ZKSCAN6
9637,DNAH9
9638,SHISA6
9639,TMEM220
9640,ADPRM
9641,SCO1
9642,MYHAS
9643,MYH13
9644,GAS7
9645,USP43
9646,STX8
9647,NTN1
9648,PIK3R5
9649,PIK3R6
9650,MYH10
9651,NDEL1
9652,RPL26
9653,ARHGEF15
9654,SLC25A35
9655,RANGRF
9656,PFAS
9657,CTC1
9658,AURKB
9659,9330160F10RIK
9660,BORCS6
9661,TMEM107
9662,VAMP2
9663,PER1
9664,HES7
9665,ALOX8
9666,CNTROB
9667,TRAPPC1
9668,KCNAB3
9669,RNF227
9670,CHD3
9671,CYB5D1
9672,NAA38
9673,TMEM88
9674,KDM6B
9675,DNAH2
9676,EFNB3
9677,WRAP53
9678,TRP53
9679,ATP1B2
9680,SAT2
9681,FXR2
9682,MPDU1
9683,CD68
9684,EIF4A1
9685,SENP3
9686,TNFSF13OS
9687,TNFSF13
9688,TNFSF12
9689,POLR2A
9690,ZBTB4
9691,CHRNB1
9692,FGF11
9693,NLGN2
9694,TMEM256
