,0
3137,FUZ
3138,FXN
3139,FXR1
3140,FXR2
3141,FXYD5
3142,FYB
3143,FYCO1
3144,FYN
3145,FYTTD1
3146,FZR1
3147,G0S2
3148,G2E3
3149,G3BP1
3150,G3BP2
3151,G430095P16RIK
3152,G6PC3
3153,G6PDX
3154,GAA
3155,GAB3
3156,GABARAP
3157,GABARAPL1
3158,GABARAPL2
3159,GABBR1
3160,GABPA
3161,GABPB1
3162,GABPB2
3163,GADD45B
3164,GADD45G
3165,GADD45GIP1
3166,GAK
3167,GALE
3168,GALK1
3169,GALK2
3170,GALM
3171,GALNS
3172,GALNT1
3173,GALNT10
3174,GALNT11
3175,GALNT12
3176,GALNT2
3177,GALNT3
3178,GALNT6
3179,GALNT7
3180,GALT
3181,GAN
3182,GANAB
3183,GANC
3184,GAPDH
3185,GAPVD1
3186,GAR1
3187,GARS
3188,GART
3189,GAS2
3190,GAS5
3191,GAS7
3192,GAS8
3193,GATA3
3194,GATAD1
3195,GATAD2A
3196,GATAD2B
3197,GATB
3198,GATC
3199,GATD1
3200,GATSL3
3201,GBA
3202,GBA2
3203,GBAS
3204,GBE1
3205,GBF1
3206,GBP10
3207,GBP2
3208,GBP3
3209,GBP4
3210,GBP5
3211,GBP6
3212,GBP7
3213,GBP8
3214,GBP9
3215,GCAT
3216,GCC1
3217,GCC2
3218,GCDH
3219,GCFC2
3220,GCH1
3221,GCLC
3222,GCLM
3223,GCN1L1
3224,GCNT1
3225,GCSH
3226,GDAP2
3227,GDE1
3228,GDF11
3229,GDI1
3230,GDI2
3231,GDPD5
3232,GDPGP1
3233,GEM
3234,GEMIN2
3235,GEMIN4
3236,GEMIN5
3237,GEMIN6
3238,GEMIN7
3239,GEMIN8
3240,GEN1
3241,GET4
3242,GFER
3243,GFI1
3244,GFM1
3245,GFM2
3246,GFOD1
3247,GFPT1
3248,GGA1
3249,GGA3
3250,GGACT
3251,GGCT
3252,GGH
3253,GGNBP1
3254,GGNBP2
3255,GGPS1
3256,GGT1
3257,GGTA1
3258,GHDC
3259,GHITM
3260,GID4
3261,GID8
3262,GIGYF1
3263,GIGYF2
3264,GIMAP1
3265,GIMAP1OS
3266,GIMAP3
3267,GIMAP4
3268,GIMAP5
3269,GIMAP6
3270,GIMAP7
3271,GIMAP8
3272,GIMAP9
3273,GIN1
3274,GINM1
3275,GINS1
3276,GINS2
3277,GINS3
3278,GINS4
3279,GIPC1
3280,GIT1
3281,GIT2
3282,GK
3283,GLA
3284,GLB1
3285,GLCCI1
3286,GLDC
3287,GLE1
3288,GLG1
3289,GLIPR1
3290,GLIPR2
3291,GLMN
3292,GLMP
3293,GLO1
3294,GLOD4
3295,GLRX
3296,GLRX2
3297,GLRX3
3298,GLRX5
3299,GLS
3300,GLT8D1
3301,GLTP
3302,GLTSCR2
3303,GLUD1
3304,GLUL
3305,GLYR1
3306,GM10012
3307,GM10015
3308,GM10020
3309,GM10029
3310,GM10031
3311,GM10033
3312,GM10036
3313,GM10039
3314,GM10045
3315,GM10051
3316,GM10052
3317,GM10053
3318,GM10054
3319,GM10059
3320,GM10073
3321,GM10074
3322,GM10075
3323,GM10076
3324,GM10080
3325,GM10086
3326,GM10093
3327,GM10095
3328,GM10101
3329,GM10108
3330,GM10110
3331,GM10120
3332,GM10123
3333,GM10131
3334,GM10132
3335,GM10136
3336,GM10138
3337,GM10145
3338,GM10146
3339,GM10154
3340,GM10155
3341,GM10157
3342,GM10163
3343,GM10169
3344,GM10175
3345,GM10177
3346,GM10180
3347,GM10182
3348,GM10184
3349,GM10193
3350,GM10221
3351,GM10222
3352,GM10224
3353,GM10231
3354,GM10232
3355,GM10237
3356,GM10240
3357,GM10241
3358,GM10243
3359,GM10247
3360,GM10250
3361,GM10259
3362,GM10260
3363,GM10263
3364,GM10268
3365,GM10269
3366,GM10273
3367,GM10275
3368,GM10282
3369,GM10284
3370,GM10288
3371,GM10290
3372,GM10291
3373,GM10293
3374,GM10320
3375,GM10335
3376,GM10343
3377,GM10355
3378,GM10357
3379,GM10358
3380,GM10420
3381,GM10443
3382,GM10499
3383,GM10505
3384,GM10522
3385,GM10689
3386,GM10698
3387,GM10704
3388,GM10705
3389,GM10709
3390,GM10736
3391,GM10767
3392,GM10774
3393,GM10827
3394,GM10916
3395,GM10923
3396,GM10925
3397,GM11110
3398,GM11131
3399,GM11196
3400,GM11223
3401,GM11224
3402,GM11249
3403,GM11263
3404,GM11273
3405,GM11281
3406,GM11336
3407,GM11346
3408,GM11353
3409,GM11361
3410,GM11362
3411,GM11407
3412,GM11410
3413,GM11423
3414,GM11425
3415,GM11427
3416,GM11449
3417,GM11472
3418,GM11478
3419,GM11508
3420,GM11518
3421,GM11531
3422,GM11533
3423,GM11539
3424,GM11560
3425,GM11575
3426,GM11599
3427,GM11605
3428,GM11675
3429,GM11687
3430,GM11703
3431,GM11707
3432,GM11713
3433,GM11793
3434,GM11808
3435,GM11810
3436,GM11824
3437,GM11826
3438,GM11847
3439,GM11878
3440,GM11914
3441,GM11942
3442,GM11953
3443,GM11964
3444,GM11966
3445,GM11970
3446,GM11989
3447,GM11998
3448,GM12013
3449,GM12033
3450,GM12034
3451,GM12070
3452,GM12091
3453,GM12115
3454,GM12164
3455,GM12166
3456,GM12168
3457,GM12174
3458,GM12176
3459,GM12183
3460,GM12184
3461,GM12185
3462,GM12191
3463,GM12216
3464,GM12231
3465,GM12242
3466,GM12250
3467,GM12251
3468,GM12254
3469,GM12258
3470,GM12328
3471,GM12331
3472,GM12337
3473,GM12338
3474,GM12344
3475,GM12346
3476,GM12350
3477,GM12355
3478,GM12366
3479,GM12372
3480,GM12396
3481,GM12411
3482,GM12430
3483,GM12435
3484,GM12447
3485,GM12466
3486,GM12481
3487,GM12504
3488,GM12508
3489,GM12577
3490,GM12630
3491,GM12643
3492,GM12657
3493,GM12666
3494,GM12669
3495,GM12693
3496,GM12696
3497,GM12712
3498,GM12715
3499,GM12778
3500,GM12816
3501,GM12840
3502,GM12854
3503,GM12918
3504,GM12922
3505,GM12933
3506,GM12940
3507,GM12944
3508,GM12960
3509,GM12966
3510,GM12989
3511,GM13009
3512,GM13012
3513,GM13039
3514,GM13092
3515,GM13135
3516,GM13136
3517,GM13140
3518,GM13160
3519,GM13167
3520,GM13181
3521,GM13182
3522,GM13192
3523,GM13212
3524,GM13215
3525,GM13216
3526,GM13226
3527,GM13232
3528,GM13237
3529,GM13268
3530,GM13320
3531,GM13328
3532,GM13339
3533,GM13340
3534,GM13341
3535,GM13370
3536,GM13378
3537,GM13394
3538,GM13408
3539,GM13413
3540,GM13436
3541,GM13443
3542,GM13453
3543,GM13456
3544,GM13461
3545,GM13488
3546,GM13493
3547,GM13532
3548,GM13546
3549,GM13552
3550,GM13573
3551,GM13577
3552,GM13586
3553,GM13604
3554,GM13611
3555,GM13622
3556,GM13623
3557,GM13625
3558,GM13641
3559,GM13642
3560,GM13653
3561,GM13680
3562,GM13690
3563,GM13736
3564,GM13740
3565,GM13772
3566,GM13803
3567,GM13827
3568,GM13835
3569,GM13841
3570,GM13842
3571,GM13864
3572,GM13882
3573,GM13921
3574,GM13935
3575,GM14005
3576,GM14017
3577,GM14029
3578,GM14036
3579,GM14038
3580,GM14044
3581,GM14085
3582,GM14121
3583,GM14138
3584,GM14150
3585,GM14165
3586,GM14173
3587,GM14176
3588,GM14251
3589,GM14253
3590,GM14270
3591,GM14277
3592,GM14279
3593,GM14288
3594,GM14295
3595,GM14296
3596,GM14303
3597,GM14305
3598,GM14308
3599,GM14323
3600,GM14326
3601,GM14327
3602,GM14336
3603,GM14391
3604,GM14410
3605,GM14414
3606,GM14418
3607,GM14419
3608,GM14434
3609,GM14435
3610,GM14438
3611,GM14440
3612,GM14494
3613,GM14530
3614,GM14539
3615,GM14541
3616,GM14586
3617,GM14608
3618,GM14633
3619,GM14648
3620,GM14681
3621,GM14686
3622,GM14698
3623,GM14706
3624,GM14719
3625,GM14845
3626,GM14853
3627,GM14966
3628,GM15148
3629,GM15191
3630,GM15198
3631,GM15232
3632,GM15267
3633,GM15361
3634,GM15365
3635,GM15387
3636,GM15421
3637,GM15427
3638,GM15428
3639,GM15432
3640,GM15446
3641,GM15452
3642,GM15454
3643,GM15459
3644,GM15464
3645,GM15472
3646,GM15483
3647,GM15500
3648,GM15501
3649,GM15536
3650,GM15542
3651,GM15590
3652,GM15596
3653,GM156
3654,GM15610
3655,GM15682
3656,GM15710
3657,GM15725
3658,GM15730
3659,GM15745
3660,GM15753
3661,GM15766
3662,GM15772
3663,GM15793
3664,GM15796
3665,GM15823
3666,GM15832
3667,GM15843
3668,GM15920
3669,GM15921
3670,GM15946
3671,GM15965
3672,GM16042
3673,GM16060
3674,GM16061
3675,GM16062
3676,GM16089
3677,GM16124
3678,GM16152
3679,GM16165
3680,GM16200
3681,GM16238
3682,GM16283
3683,GM16286
3684,GM16288
3685,GM16335
3686,GM16378
3687,GM16380
3688,GM16409
3689,GM16415
3690,GM16416
3691,GM16418
3692,GM16433
3693,GM16470
3694,GM16471
3695,GM16477
3696,GM16534
3697,GM16580
3698,GM16702
3699,GM16845
3700,GM16973
3701,GM17018
3702,GM17066
3703,GM17251
3704,GM17259
3705,GM17354
3706,GM17383
3707,GM17491
3708,GM17494
3709,GM17511
3710,GM17655
3711,GM17669
3712,GM17745
3713,GM17748
3714,GM17764
3715,GM17786
3716,GM17828
3717,GM1821
3718,GM1840
3719,GM1866
3720,GM18852
3721,GM18853
3722,GM18959
3723,GM19243
3724,GM19261
3725,GM19366
3726,GM19585
3727,GM19605
3728,GM1966
3729,GM19705
3730,GM2000
3731,GM20033
3732,GM20045
3733,GM20069
3734,GM20075
3735,GM2011
3736,GM20186
3737,GM20234
3738,GM20257
3739,GM2026
3740,GM20274
3741,GM20324
3742,GM20342
3743,GM20388
3744,GM20390
3745,GM20407
3746,GM20427
3747,GM20430
3748,GM20431
3749,GM20441
3750,GM20458
3751,GM20498
3752,GM20503
3753,GM20507
3754,GM20521
3755,GM20529
3756,GM20537
3757,GM20538
3758,GM20559
3759,GM20568
3760,GM20594
3761,GM20604
3762,GM20605
3763,GM20621
3764,GM20634
3765,GM20657
3766,GM20687
3767,GM20696
3768,GM20708
3769,GM20716
3770,GM2076
3771,GM20878
3772,GM20900
3773,GM21092
3774,GM21399
3775,GM21596
3776,GM21811
3777,GM21887
3778,GM21970
3779,GM21974
3780,GM21981
3781,GM21982
3782,GM21983
3783,GM21986
3784,GM21987
3785,GM21988
3786,GM21992
3787,GM22063
3788,GM22107
3789,GM22133
3790,GM2225
3791,GM2245
3792,GM22751
3793,GM22758
3794,GM22759
3795,GM22774
3796,GM23412
3797,GM23849
3798,GM23935
3799,GM24098
3800,GM24276
3801,GM2436
3802,GM2446
3803,GM2451
3804,GM24846
3805,GM24865
3806,GM2531
3807,GM2546
3808,GM2574
3809,GM25789
3810,GM2606
3811,GM26083
3812,GM2614
3813,GM26205
3814,GM26377
3815,GM26384
3816,GM26510
3817,GM26517
3818,GM26518
3819,GM26520
3820,GM26522
3821,GM26526
3822,GM26532
3823,GM26690
3824,GM26699
3825,GM26712
3826,GM26724
3827,GM26740
3828,GM26771
3829,GM26782
3830,GM26827
3831,GM26890
3832,GM26916
3833,GM26917
3834,GM26920
3835,GM26965
3836,GM27003
3837,GM27010
3838,GM27029
3839,GM2710
3840,GM27219
3841,GM27288
3842,GM27529
3843,GM27597
3844,GM27803
3845,GM27907
3846,GM27995
3847,GM28036
3848,GM28037
3849,GM28042
3850,GM28043
3851,GM28048
3852,GM28051
3853,GM28053
3854,GM2810
3855,GM28177
3856,GM28285
3857,GM2830
3858,GM28373
3859,GM28417
3860,GM28437
3861,GM28438
3862,GM28439
3863,GM28530
3864,GM28661
3865,GM28727
3866,GM28791
3867,GM28875
3868,GM28900
3869,GM28911
3870,GM28935
3871,GM29094
3872,GM29216
3873,GM29243
3874,GM29253
3875,GM29257
3876,GM29462
3877,GM29609
3878,GM2991
3879,GM2A
3880,GM30025
3881,GM30211
3882,GM3076
3883,GM3150
3884,GM31597
3885,GM32031
3886,GM32036
3887,GM3222
3888,GM3244
3889,GM32536
3890,GM32687
3891,GM32717
3892,GM32802
3893,GM32856
3894,GM32899
3895,GM33104
3896,GM33312
3897,GM33460
3898,GM3355
3899,GM336
3900,GM3362
3901,GM3375
3902,GM33782
3903,GM3379
3904,GM34220
3905,GM3511
3906,GM3531
3907,GM3534
3908,GM3550
3909,GM3565
3910,GM3571
3911,GM35857
3912,GM3608
3913,GM36298
3914,GM36756
3915,GM36932
3916,GM36964
3917,GM3699
3918,GM36995
3919,GM37004
3920,GM37010
3921,GM37033
3922,GM37065
3923,GM37070
3924,GM37108
3925,GM37164
3926,GM37215
3927,GM3724
3928,GM37240
3929,GM37248
3930,GM37254
3931,GM37255
3932,GM37274
3933,GM37376
3934,GM37387
3935,GM37390
3936,GM37420
3937,GM37423
3938,GM37470
3939,GM37474
3940,GM37486
3941,GM37494
3942,GM37529
3943,GM37558
3944,GM3756
3945,GM37678
3946,GM37718
3947,GM37760
3948,GM3788
3949,GM37988
3950,GM38062
3951,GM38118
3952,GM38120
3953,GM38126
3954,GM38166
3955,GM38358
3956,GM38365
3957,GM38380
3958,GM3839
3959,GM38394
3960,GM3851
3961,GM38574
3962,GM39197
3963,GM39323
3964,GM3940
3965,GM40309
3966,GM4045
3967,GM4070
3968,GM4076
3969,GM4149
3970,GM4202
3971,GM42031
3972,GM4204
3973,GM42047
3974,GM42417
3975,GM42418
3976,GM42420
3977,GM42573
3978,GM42576
3979,GM42641
3980,GM42659
3981,GM42666
3982,GM42674
3983,GM42688
3984,GM42715
3985,GM42722
3986,GM42731
3987,GM42742
3988,GM42783
3989,GM42814
3990,GM42845
3991,GM4285
3992,GM42878
3993,GM42908
3994,GM4294
3995,GM42977
3996,GM43028
3997,GM43055
3998,GM43065
3999,GM43079
4000,GM43110
4001,GM43162
4002,GM43237
4003,GM43247
4004,GM43291
4005,GM43302
4006,GM43305
4007,GM4332
4008,GM43329
4009,GM43336
4010,GM43352
4011,GM43362
4012,GM4342
4013,GM43444
4014,GM43462
4015,GM43471
4016,GM43511
4017,GM43518
4018,GM4353
4019,GM43544
4020,GM4366
4021,GM43672
4022,GM43696
4023,GM43712
4024,GM43738
4025,GM43775
4026,GM43796
4027,GM43809
4028,GM43813
4029,GM43848
4030,GM44083
4031,GM44175
4032,GM44261
4033,GM4430
4034,GM44503
4035,GM44567
4036,GM4459
4037,GM44597
4038,GM44609
4039,GM44694
4040,GM44705
4041,GM44775
4042,GM4478
4043,GM44870
4044,GM44973
4045,GM45051
4046,GM45062
4047,GM45140
4048,GM45153
4049,GM45162
4050,GM45191
4051,GM45216
4052,GM45220
4053,GM45223
4054,GM45233
4055,GM45234
4056,GM45315
4057,GM45343
4058,GM4540
4059,GM45454
4060,GM45456
4061,GM45501
4062,GM45552
4063,GM45588
4064,GM45660
4065,GM45713
4066,GM45715
4067,GM45716
4068,GM45733
4069,GM45736
4070,GM45785
4071,GM45799
4072,GM45837
4073,GM45855
4074,GM45871
4075,GM4596
4076,GM4604
4077,GM4613
4078,GM46142
4079,GM4617
4080,GM46209
4081,GM4631
4082,GM46430
4083,GM4673
4084,GM4705
4085,GM4707
4086,GM4724
4087,GM4735
4088,GM4737
4089,GM4739
4090,GM4754
4091,GM4759
4092,GM4799
4093,GM4811
4094,GM4835
4095,GM4853
4096,GM4865
4097,GM4890
4098,GM4928
4099,GM4950
4100,GM4956
4101,GM4963
4102,GM5037
4103,GM5040
4104,GM5045
4105,GM5055
4106,GM5070
4107,GM5075
4108,GM5093
4109,GM5121
4110,GM5141
4111,GM5145
4112,GM5171
4113,GM5218
4114,GM5239
4115,GM5263
4116,GM5297
4117,GM5321
4118,GM5422
4119,GM5424
4120,GM5425
4121,GM5436
4122,GM5445
4123,GM5451
4124,GM5453
4125,GM5457
4126,GM5459
4127,GM5511
4128,GM5512
4129,GM5518
4130,GM5525
4131,GM5526
4132,GM5527
4133,GM5539
4134,GM5547
4135,GM5555
4136,GM5559
4137,GM5561
4138,GM5564
4139,GM5566
4140,GM5576
4141,GM5586
4142,GM5601
4143,GM561
4144,GM5614
4145,GM5616
4146,GM5617
4147,GM5619
4148,GM5620
4149,GM5621
4150,GM5641
4151,GM5644
4152,GM5776
4153,GM5781
4154,GM5786
4155,GM5791
4156,GM5805
4157,GM5812
4158,GM5831
4159,GM5835
4160,GM5837
4161,GM5841
4162,GM5842
4163,GM5844
4164,GM5845
4165,GM5850
4166,GM5851
4167,GM5853
4168,GM5863
4169,GM5879
4170,GM5881
4171,GM5883
4172,GM5898
4173,GM5905
4174,GM5914
4175,GM5915
4176,GM5921
4177,GM5931
4178,GM5937
4179,GM5940
4180,GM5963
4181,GM6023
4182,GM6030
4183,GM6039
4184,GM6043
4185,GM6051
4186,GM6054
4187,GM6055
4188,GM6061
4189,GM6063
4190,GM6085
4191,GM6109
4192,GM6133
4193,GM6136
4194,GM6139
4195,GM6155
4196,GM6158
4197,GM6161
4198,GM6169
4199,GM6170
4200,GM6177
4201,GM6181
4202,GM6204
4203,GM6210
4204,GM6218
4205,GM6222
4206,GM6254
4207,GM6265
4208,GM6266
4209,GM6274
4210,GM6285
4211,GM6286
4212,GM6292
4213,GM6311
4214,GM6335
4215,GM6341
4216,GM6344
4217,GM6394
4218,GM6397
4219,GM6428
4220,GM6430
4221,GM6433
4222,GM6436
4223,GM6450
4224,GM6451
4225,GM6467
4226,GM6472
4227,GM6474
4228,GM6477
4229,GM6485
4230,GM6501
4231,GM6525
4232,GM6542
4233,GM6545
4234,GM6563
4235,GM6576
4236,GM6581
4237,GM6627
4238,GM6637
4239,GM6654
4240,GM6681
4241,GM6682
4242,GM6710
4243,GM6741
4244,GM6745
4245,GM6750
4246,GM6788
4247,GM6793
4248,GM6794
4249,GM6807
4250,GM6851
4251,GM6863
4252,GM6916
4253,GM6969
4254,GM6983
4255,GM6988
4256,GM7027
4257,GM7079
4258,GM7104
4259,GM7117
4260,GM7129
4261,GM7143
4262,GM7160
4263,GM7172
4264,GM7206
4265,GM7252
4266,GM7266
4267,GM7285
4268,GM7287
4269,GM7290
4270,GM7299
4271,GM7324
4272,GM7331
4273,GM7332
4274,GM7334
4275,GM7336
4276,GM7363
4277,GM7380
4278,GM7384
4279,GM7392
4280,GM7413
4281,GM7429
4282,GM7432
4283,GM7436
4284,GM7446
4285,GM7476
4286,GM7488
4287,GM7536
4288,GM7561
4289,GM7565
4290,GM7589
4291,GM7600
4292,GM7609
4293,GM7618
4294,GM7658
4295,GM7665
4296,GM7666
4297,GM7695
4298,GM7722
4299,GM7730
4300,GM7776
4301,GM7803
4302,GM7808
4303,GM7816
4304,GM7846
4305,GM7857
4306,GM7860
4307,GM7867
4308,GM7868
4309,GM7870
4310,GM7879
4311,GM7887
4312,GM7899
4313,GM7901
4314,GM7931
4315,GM7935
4316,GM7936
4317,GM8054
4318,GM8112
4319,GM8116
4320,GM8121
4321,GM8129
4322,GM8137
4323,GM8158
4324,GM8172
4325,GM8186
4326,GM8203
4327,GM8210
4328,GM8213
4329,GM8225
4330,GM8226
4331,GM8242
4332,GM8249
4333,GM8258
4334,GM8264
4335,GM8274
4336,GM8290
4337,GM8292
4338,GM8319
4339,GM8355
4340,GM8369
4341,GM8394
4342,GM8399
4343,GM8430
4344,GM8451
4345,GM8482
4346,GM8494
4347,GM8526
4348,GM8539
4349,GM8556
4350,GM8557
4351,GM8618
4352,GM8623
4353,GM8624
4354,GM8655
4355,GM8692
4356,GM8696
4357,GM8719
4358,GM8730
4359,GM8741
4360,GM8797
4361,GM8817
4362,GM8822
4363,GM8849
4364,GM8880
4365,GM8885
4366,GM8894
4367,GM8925
4368,GM8930
4369,GM8942
4370,GM8960
4371,GM8974
4372,GM8979
4373,GM8991
4374,GM8994
4375,GM8995
4376,GM9029
4377,GM9030
4378,GM9040
4379,GM9044
4380,GM9045
4381,GM9046
4382,GM9048
4383,GM9049
4384,GM9078
4385,GM9083
4386,GM9104
4387,GM9118
4388,GM9134
4389,GM9169
4390,GM9174
4391,GM9234
4392,GM9238
4393,GM9242
4394,GM9267
4395,GM9294
4396,GM9308
4397,GM9320
4398,GM9347
4399,GM9354
4400,GM9385
4401,GM9396
4402,GM9432
4403,GM9493
4404,GM9512
4405,GM9517
4406,GM9531
4407,GM9616
4408,GM9625
4409,GM9701
4410,GM9703
4411,GM9727
4412,GM9755
4413,GM9761
4414,GM9762
4415,GM9774
4416,GM9790
4417,GM9791
4418,GM9794
4419,GM9797
4420,GM9800
4421,GM9803
4422,GM9830
4423,GM9843
4424,GM9844
4425,GM9856
4426,GM9892
4427,GMCL1
4428,GMDS
4429,GMEB1
4430,GMEB2
4431,GMFB
4432,GMFG
4433,GMFG-PS
4434,GMIP
4435,GMNN
4436,GMPPA
4437,GMPPB
4438,GMPR2
4439,GMPS
4440,GNA11
4441,GNA12
4442,GNA13
4443,GNA15
4444,GNAI2
4445,GNAI3
4446,GNAQ
4447,GNAS
4448,GNB1
4449,GNB1L
4450,GNB2
4451,GNB4
4452,GNE
4453,GNG10
4454,GNG12
4455,GNG2
4456,GNG3
4457,GNG5
4458,GNG5-PS
4459,GNGT2
4460,GNL1
4461,GNL2
4462,GNL3
4463,GNL3L
4464,GNPAT
4465,GNPDA1
4466,GNPDA2
4467,GNPNAT1
4468,GNPTAB
4469,GNPTG
4470,GNS
4471,GOLGA1
4472,GOLGA2
4473,GOLGA3
4474,GOLGA4
4475,GOLGA5
4476,GOLGA7
4477,GOLGB1
4478,GOLIM4
4479,GOLM1
4480,GOLPH3
4481,GOLPH3L
4482,GOLT1B
4483,GON4L
4484,GON7
4485,GOPC
4486,GORAB
4487,GORASP2
4488,GOSR1
4489,GOSR2
4490,GOT1
4491,GOT2
4492,GPAA1
4493,GPALPP1
4494,GPANK1
4495,GPAT4
4496,GPATCH1
4497,GPATCH11
4498,GPATCH2
4499,GPATCH2L
4500,GPATCH3
4501,GPATCH4
4502,GPATCH8
4503,GPBP1
4504,GPBP1L1
4505,GPC1
4506,GPCPD1
4507,GPD1L
4508,GPD2
4509,GPHN
4510,GPI1
4511,GPKOW
4512,GPM6B
4513,GPN1
4514,GPN2
4515,GPN3
4516,GPR107
4517,GPR108
4518,GPR132
4519,GPR137
4520,GPR137B
4521,GPR137B-PS
4522,GPR146
4523,GPR155
4524,GPR160
4525,GPR171
4526,GPR174
4527,GPR18
4528,GPR180
4529,GPR183
4530,GPR19
4531,GPR55
4532,GPR65
4533,GPR68
4534,GPR89
4535,GPRASP1
4536,GPRIN3
4537,GPS1
4538,GPS2
4539,GPSM2
4540,GPSM3
4541,GPT
4542,GPX1
4543,GPX4
4544,GPX4-PS2
4545,GRAMD1A
4546,GRAMD1B
4547,GRAMD3
4548,GRAMD4
4549,GRAP
4550,GRAP2
4551,GRASP
4552,GRB2
4553,GRCC10
4554,GRHPR
4555,GRIFIN
4556,GRINA
4557,GRIPAP1
4558,GRK2
4559,GRK6
4560,GRN
4561,GRPEL1
4562,GRPEL2
4563,GRSF1
4564,GRWD1
4565,GSAP
4566,GSDMD
4567,GSDME
4568,GSE1
4569,GSG2
4570,GSK3A
4571,GSK3B
4572,GSKIP
4573,GSN
4574,GSPT1
4575,GSR
4576,GSS
4577,GSTCD
4578,GSTK1
4579,GSTM1
4580,GSTO1
4581,GSTP-PS
4582,GSTP1
4583,GSTP2
4584,GSTP3
4585,GSTT2
4586,GSTZ1
4587,GT(ROSA)26SOR
4588,GTDC1
4589,GTF2A1
4590,GTF2A2
4591,GTF2B
4592,GTF2E1
4593,GTF2E2
4594,GTF2F1
4595,GTF2F2
4596,GTF2H1
4597,GTF2H2
4598,GTF2H3
4599,GTF2H4
4600,GTF2H5
4601,GTF2I
4602,GTF2IRD2
4603,GTF3A
4604,GTF3C1
4605,GTF3C2
4606,GTF3C3
4607,GTF3C4
4608,GTF3C5
4609,GTF3C6
4610,GTPBP1
4611,GTPBP10
4612,GTPBP2
4613,GTPBP3
4614,GTPBP4
4615,GTPBP6
4616,GTPBP8
4617,GTSE1
4618,GUCD1
4619,GUF1
4620,GUK1
4621,GUSB
4622,GVIN1
4623,GXYLT1
4624,GYG
4625,GYPC
4626,GZF1
4627,GZMA
4628,GZMB
4629,GZMF
4630,GZMK
4631,GZMM
4632,H13
4633,H1F0
4634,H2-AA
4635,H2-AB1
4636,H2-D1
4637,H2-DMA
4638,H2-EB1
4639,H2-K1
4640,H2-K2
4641,H2-KE6
4642,H2-M3
4643,H2-OA
4644,H2-OB
4645,H2-Q10
4646,H2-Q4
4647,H2-Q5
4648,H2-Q6
4649,H2-Q7
4650,H2-T-PS
4651,H2-T10
4652,H2-T22
4653,H2-T23
4654,H2AFJ
4655,H2AFV
4656,H2AFX
4657,H2AFY
4658,H2AFZ
4659,H3F3A
4660,H3F3B
4661,H3F3C
4662,H6PD
4663,HAAO
4664,HABP4
4665,HACD2
4666,HACD3
4667,HACE1
4668,HACL1
4669,HADH
4670,HADHA
4671,HADHB
4672,HAGH
4673,HAGHL
4674,HARBI1
4675,HARS
4676,HARS2
4677,HASPIN
4678,HAT1
4679,HAUS1
4680,HAUS2
4681,HAUS3
4682,HAUS4
4683,HAUS5
4684,HAUS6
4685,HAUS7
4686,HAUS8
4687,HAVCR2
4688,HAX1
4689,HBA-A1
4690,HBA-A2
4691,HBB-BS
4692,HBB-BT
4693,HBP1
4694,HBS1L
4695,HCCS
4696,HCFC1
4697,HCFC1R1
4698,HCFC2
4699,HCLS1
4700,HCST
4701,HDAC1
4702,HDAC10
4703,HDAC2
4704,HDAC3
4705,HDAC4
4706,HDAC5
4707,HDAC7
4708,HDAC8
4709,HDDC2
4710,HDDC3
4711,HDGF
4712,HDGFL2
4713,HDGFL3
4714,HDGFRP2
4715,HDHD2
4716,HDHD5
4717,HDLBP
4718,HEATR1
4719,HEATR3
4720,HEATR5A
4721,HEATR5B
4722,HEATR6
4723,HEATR9
4724,HEBP2
4725,HECA
4726,HECTD1
4727,HECTD3
4728,HECTD4
4729,HEG1
4730,HELB
4731,HELLS
4732,HELQ
4733,HELZ
4734,HELZ2
4735,HERC1
4736,HERC2
4737,HERC3
4738,HERC4
4739,HERC6
4740,HERPUD1
4741,HERPUD2
4742,HES6
4743,HEXA
4744,HEXB
4745,HEXIM1
4746,HGH1
4747,HGS
4748,HGSNAT
4749,HHAT
4750,HIBADH
4751,HIBCH
4752,HIC1
4753,HID1
4754,HIF1A
4755,HIF1AN
4756,HIGD1A
4757,HIGD2A
4758,HIKESHI
4759,HILPDA
4760,HINFP
4761,HINT1
4762,HINT2
4763,HINT3
4764,HIP1
4765,HIP1R
4766,HIPK1
4767,HIPK2
4768,HIPK3
4769,HIRA
4770,HIRIP3
4771,HIST1H1A
4772,HIST1H1B
4773,HIST1H1C
4774,HIST1H1D
4775,HIST1H1E
4776,HIST1H2AB
4777,HIST1H2AC
4778,HIST1H2AD
4779,HIST1H2AE
4780,HIST1H2AF
4781,HIST1H2AG
4782,HIST1H2AH
4783,HIST1H2AI
4784,HIST1H2AJ
4785,HIST1H2AK
4786,HIST1H2AL
4787,HIST1H2AN
4788,HIST1H2AO
4789,HIST1H2AP
4790,HIST1H2BA
4791,HIST1H2BB
4792,HIST1H2BC
4793,HIST1H2BE
4794,HIST1H2BG
4795,HIST1H2BH
4796,HIST1H2BJ
4797,HIST1H2BK
4798,HIST1H2BL
4799,HIST1H2BM
4800,HIST1H2BN
4801,HIST1H2BP
4802,HIST1H2BQ
4803,HIST1H2BR
4804,HIST1H3A
4805,HIST1H3B
4806,HIST1H3C
4807,HIST1H3D
4808,HIST1H3E
4809,HIST1H3F
4810,HIST1H3G
4811,HIST1H3H
4812,HIST1H3I
4813,HIST1H4A
4814,HIST1H4B
