	AveExpr	Coef.(Intercept)	Coef.metadata$cell_typeTh17p	t.(Intercept)	t.metadata$cell_typeTh17p	P.value.(Intercept)	P.value.metadata$cell_typeTh17p	F	F.p.value
ADI1	5.48570614733185	5.28799152696387	0.41249812882528	30.4375233092468	1.6437998805931	1.66610924382817e-93	0.101270662267526	958.750670839965	1.20801381373662e-130
TRAPPC12	1.41560135651718	1.51638784702673	-0.210273973005518	9.85170844290284	-0.945791000285118	5.22071367176206e-20	0.345020392303731	81.6696019599629	5.15061007986318e-29
TSSC1	3.86524811243372	4.15658099309766	-0.607816801385202	21.1901586159139	-2.14525568795861	1.89344363447806e-61	0.0327393258495226	375.157569840393	3.60602850653387e-82
TMEM18	0.769602629536117	0.69598767782938	0.153585151042833	6.04959916166576	0.924235571692873	4.34140903798139e-09	0.356110435336568	43.3979848436919	2.85905103743896e-17
ACP1	6.97826407313677	6.89613123861948	0.17135627345333	118.712588357736	2.04220655770939	3.28548843363673e-253	0.0420098873995707	13859.0582144965	4.78869751810911e-295
DLD	6.22329206358269	6.26909361743933	-0.0955571986937	55.4254391543362	-0.584892696584861	3.90927944392592e-159	0.559061847667838	2907.13868470409	2.14289289574081e-196
APBB1IP	4.78891564863308	4.82214054367027	-0.0693181263365813	36.3923341961699	-0.362180667257007	9.43972614958761e-112	0.717473378714516	1254.37743987174	5.70853603216628e-146
CBLL1	3.34711441854793	3.55663680219865	-0.437133030638177	23.7291234219976	-2.0191296314854	1.14068427760392e-70	0.0443676656294009	480.907225136098	4.49373670425909e-94
BCAP29	6.2335718630478	6.23457218080658	-0.00208699388522565	44.5362535369537	-0.0103213522755425	7.50440714970134e-134	0.991771795389144	1904.05309592787	1.28005651732693e-170
DUS4L	0.938429595296881	0.812663002361549	0.262390733462203	6.11290692914181	1.36645140002348	3.0553502811448e-09	0.172826055975577	48.782172846027	4.67346555260185e-19
COG5	1.240581054034	1.50448973702861	-0.550600849413217	10.4297421196076	-2.64258897719894	6.40870014244874e-22	0.0086617006083197	74.5164392460379	5.63986799457773e-27
PDSS1	2.44585915667169	2.28292858903469	0.339927083559202	14.0976943947943	1.45328213357448	6.10464681984998e-35	0.147196236468074	220.117220704908	1.86125996874814e-59
HBP1	3.50538743743156	3.59481054517602	-0.186566196013602	17.3140585426533	-0.622105774260978	5.6168048512453e-47	0.534347349764715	273.914972972061	2.87141471058933e-68
PIK3CG	0.968437808972203	0.984930819679642	-0.0344098784543702	7.30281366642159	-0.176634702869753	2.57848559684545e-12	0.859915153309321	49.5268067709392	2.66923432632674e-19
NAMPT	4.10664117855266	3.7136720905824	0.819863564830025	25.2124406391914	3.85355287747188	6.39615254618867e-76	0.00014255855269517	753.851762263212	2.15013526898175e-117
ABI1	4.33932011289223	4.46459424041061	-0.261363287628274	26.94134275458	-1.0919185097798	6.69637016300967e-82	0.27574971390238	659.025094168529	3.31980335554205e-110
SYPL	4.89736570949039	5.13625557668048	-0.498403320036885	36.7118010321472	-2.46631414059236	1.11785666268738e-112	0.0142131294402642	1179.65601854253	2.00153037834162e-142
ATXN7L1	2.96888635524612	3.27581819893591	-0.640361400503888	18.9520150895504	-2.56489239067999	3.94530531970534e-53	0.0108097361137915	286.591184036371	3.51006209507333e-70
TWISTNB	4.21961406578902	4.22566301484381	-0.0126201095387657	30.7930688555227	-0.0636692359840529	1.19921800139792e-94	0.949276229048309	907.93281481264	1.33184397685432e-127
ACBD5	1.70378565679142	1.60689474406163	0.202146508572939	10.57526124687	0.921039636925103	2.07909940384754e-22	0.357773732676295	121.157804067641	3.02547304059965e-39
AHR	1.55575781491276	2.78429050850705	-2.563125763614	24.2294286218524	-15.4421207112612	1.87937273108319e-72	6.07026032815163e-40	295.237497802559	1.87189803077611e-71
MASTL	2.88360332618986	2.91601978751397	-0.0676314660718927	14.4076680869954	-0.231345167110805	4.35092461627251e-36	0.817205208543065	194.952211024668	6.96147780197189e-55
TSPAN13	5.40090843938189	5.74786112806916	-0.723858127477027	43.5658356458962	-3.79840822934268	2.2441075494585e-131	0.000176461989903247	1616.39255324217	7.72334808215086e-161
BZW2	6.7214880841137	6.3874441714926	0.696926148633934	57.8450478641671	4.36952499721624	3.34659575654545e-164	1.72058133587842e-05	3567.49813900298	4.52168035939306e-209
ANKMY2	2.63394530813908	2.35755393581189	0.576643870322925	13.6148972568099	2.30551956537648	3.65166678566672e-33	0.0218231895384494	224.840299153704	2.79501799167146e-60
RAB23	0.495278772949252	0.532265879977581	-0.0771673455986712	5.41571256380958	-0.543586849655065	1.25779921768808e-07	0.587131668321062	24.5339608356337	1.36612596502419e-10
YME1L1	5.93822663771223	5.98113709490466	-0.089525414286356	83.8969763525858	-0.869395309235699	1.49045723640368e-209	0.385329689631863	6662.76247875369	2.49819188282256e-248
ARL4A	2.91818077168097	2.90057092114433	0.0367399759397459	16.1338246243513	0.141481974393024	1.54533598529409e-42	0.887584664855305	253.011524909139	5.50967669565035e-65
IFRD1	2.74107310843046	2.39332525585793	0.725517102489456	14.7304839976795	3.09151493197879	2.75114155983697e-37	0.00217947022559054	278.093361864108	6.62731085380136e-69
ZFP277	4.77421511564888	4.82794215088345	-0.112092375669244	40.089285274109	-0.644392876316028	3.63262324517122e-122	0.519815722958208	1509.34068290015	8.72604958869853e-157
IMMP2L	1.12643880313473	0.888511143214184	0.496395837244299	5.53191969309939	2.13968341305567	6.92976114220378e-08	0.0331913277999634	49.5206766591365	2.68154768644616e-19
DNAJB9	0.669117913227454	0.842990814961013	-0.36275641368872	7.5951263843095	-2.26274525679392	3.98304366498357e-13	0.0243700662460961	37.4596276293375	3.05881252276933e-15
PNPLA8	1.31582707250592	1.31636760756177	-0.00112773500861576	9.33397948710889	-0.00553611520381357	2.41834806387386e-18	0.995586540846893	83.5926474926018	1.49403318293963e-29
SPOPL	0.292307458346369	0.244772316325713	0.0991740373092819	3.17645271986909	0.891018030348917	0.0016470009582015	0.373637338282584	14.2145065356205	1.26865508296671e-06
G2E3	2.70789245015641	2.66597629007479	0.0874509814652382	19.4994126633603	0.44283132735625	3.54029778790472e-55	0.65820857497297	376.788294241697	2.26894480779871e-82
SCFD1	5.45417420361032	5.32052477733087	0.278836932525461	35.3907540899405	1.28408580208728	8.1952971196885e-109	0.200108010005107	1264.74493802265	1.90394128512966e-146
STRN3	3.30612224556328	3.26355452474462	0.0888103527871337	22.3193447130284	0.420496672283095	1.39129703541999e-65	0.674425306387718	491.007593290298	4.18947309029517e-95
AP4S1	1.15502834176992	0.922377808640123	0.485386004371513	6.61142657207031	2.40869595908914	1.7532866210058e-10	0.0166155768876653	68.7195630946118	2.83408440319584e-25
HECTD1	4.27328216103606	4.57487970275811	-0.629232281290617	40.7284796798688	-3.87826888930975	6.6976416380929e-124	0.000129454261629101	1397.31705362843	2.96710172909803e-152
BAG2	2.68568247432848	2.25989122495402	0.888341455529463	12.2547619948314	3.33507554511244	3.05094872685037e-28	0.00096049029226492	209.235121991572	1.61359144497208e-57
DTD2	2.33042214301526	2.19000459282811	0.292957478807729	13.5182643832437	1.25195552439556	8.25128415916728e-33	0.211566479704913	199.490195422521	9.85973609896331e-56
NUBPL	1.47308481430378	1.2175485288909	0.533133257336225	7.17302866663688	2.17450525942719	5.8177455988688e-12	0.0304526234822264	74.6876861403795	5.03138949959965e-27
